HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	VHMATDEP	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	POBRECAT	HS160	HS160_F	HS170	HS170_F	HC020	HC020_F	HC080	HC080_F	HY030G	HY030G_F	HH040	HH040_F	HS140	HS140_F	HS180	HS180_F	HS190	HS190_F	HC001	HC001_F	HC002	HC002_F	HC003	HC003_F	HC060	HC060_F	HC070	HC070_F
2023	ES	742	4	1	2023	1	74201	1	74201	1	6	1	1	1	-77582	51	-77582	51	-77582	51	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	77582	11	0	16	0	15	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	77582	15	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	1	1	1	1	5	1	1	1	NA	96	23412	1	NA	96	1	4	1	-77582	930804	1	0	2	1	NA	96	NA	96	1	1	1	2	1	1	1	120	1	3	1	1008386	1	1	1	2	1	2	1	2	1	2	1	2	1	4	1	1	1	2	1
2023	ES	743	4	1	2023	1	74301	1	74302	1	22	1	4	1	6075490	21	6075490	21	6075490	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	55600	11	6e+05	16	0	16	-28580	21	0	16	9130930	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	55600	11	6e+05	16	0	16	2399840	25	NA	96	3	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	31408	1	NA	96	4	12	2.5	6075490	6979125	0	0	2	1	NA	96	NA	96	2	1	0	1	1	1	1	90	1	3	1	903635	1	2	1	2	1	2	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	744	3	1	2023	1	74401	1	74401	1	26	1	2	1	2562650	21	2562650	21	-73550	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	19640	21	0	11	0	11	60000	11	0	16	0	16	33190	21	0	16	2919560	25	0	15	0	15	0	15	0	15	0	16	0	16	24800	25	0	11	0	15	60000	11	0	16	0	16	296910	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	4	1	1	1	4	1	1	1	NA	96	27010	1	NA	96	2	7	1.5	2562650	3321151	0	0	2	1	NA	96	NA	96	2	1	0	2	1	1	1	75	1	3	1	758502	1	2	1	1	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	745	4	1	2023	1	74501	1	74501	1	13	1	1	1	3970940	11	3661680	11	3661680	11	NA	-7	624850	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	111310	21	0	16	4901090	15	650640	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	930150	15	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	2	1	4	1	3	1	6	1	1	1	84144	1	101022	1	NA	96	1	2	1	3970940	3970940	0	0	3	1	NA	96	6	1	2	1	0	2	1	2	1	72	1	4	1	0	1	2	1	1	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	747	3	1	2023	1	74701	1	74702	1	69	1	3	1	6230410	21	6230410	21	6230410	21	NA	-7	327080	21	0	11	0	11	0	11	0	16	0	16	0	21	248400	11	0	11	68000	11	0	16	0	16	69620	21	0	16	8547350	25	327080	25	0	15	0	15	0	15	0	16	0	16	0	25	248400	11	0	15	68000	11	0	16	0	16	2248940	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	2	1	5	1	1	1	NA	96	51089	1	75200	1	3	11	1.8	6230410	7003245	0	0	1	1	1	1	NA	96	2	1	0	2	1	2	1	85	1	3	1	1021235	1	1	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	748	3	1	2023	1	74801	1	74801	1	25	1	2	1	2082130	21	1842130	21	1842130	21	NA	-7	0	11	0	11	0	11	240000	11	6e+05	16	6e+05	16	0	21	0	11	0	11	0	11	795600	16	0	16	-41150	21	0	16	3238540	25	0	15	0	15	0	15	240000	15	6e+05	16	6e+05	16	0	25	0	11	0	15	0	11	795600	16	0	16	360810	25	3	1	3	1	2	1	3	1	2	1	2	1	2	1	1	1	1	1	1	1	NA	96	2	1	3	1	3	1	2	1	2	1	66300	1	91074	1	NA	96	2	8	1.5	2082130	2082130	0	1	2	1	NA	96	NA	96	1	1	0	2	1	1	1	55	1	2	1	0	1	1	1	1	1	2	1	2	1	3	1	2	1	4	1	2	1	2	1
2023	ES	749	3	1	2023	1	74901	1	74902	1	20	1	2	1	2806810	21	2806810	21	-55400	21	NA	-7	5180	21	0	11	0	11	0	11	0	16	0	16	11970	21	0	11	0	11	52000	11	0	16	0	16	43340	21	0	16	3100530	25	5180	25	0	15	0	15	0	15	0	16	0	16	14970	25	0	11	0	15	52000	11	0	16	0	16	241720	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	4	1	1	1	6	1	1	1	NA	96	24781	1	NA	96	2	7	1.5	2806810	3701092	0	0	1	1	6	1	NA	96	2	1	0	2	1	2	1	100	1	4	1	894283	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	750	3	1	2023	1	75001	1	75001	1	12	1	1	1	3109630	21	3109630	21	3109630	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	208800	11	0	11	55000	11	0	16	0	16	20430	21	0	16	4363360	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	208800	11	0	15	55000	11	0	16	0	16	1198730	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	2	1	5	1	NA	96	1	1	4	1	2	1	5	1	1	1	NA	96	48781	1	80700	1	1	5	1	3109630	3925305	0	0	2	1	NA	96	NA	96	3	1	0	2	1	2	1	87	1	2	1	1024475	1	2	1	2	1	2	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	751	3	1	2023	1	75101	1	75102	1	90	1	2	1	3783685	21	3783685	21	1062015	51	NA	-7	5040	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	53200	11	0	16	0	16	-54730	21	0	16	4495476	25	5040	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	53200	11	0	16	0	16	658590	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	4	1	1	1	6	1	1	1	NA	96	23539	1	NA	96	2	7	1.5	3783685	4574768	0	0	1	1	1	1	NA	96	2	1	0	NA	97	1	1	98	1	4	1	791083	1	2	1	1	1	1	1	NA	97	3	1	2	1	4	1	1	1	1	1
2023	ES	752	3	1	2023	1	75201	1	75201	1	17	1	2	1	3056910	21	1093780	21	1093780	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	2030	21	0	11	0	11	0	11	1080000	16	1080000	16	-52900	21	0	16	4631980	25	0	15	0	15	0	15	0	15	0	16	0	16	2510	25	0	11	0	15	0	11	1080000	16	1080000	16	495070	25	NA	96	3	1	2	1	NA	96	1	1	1	1	2	1	1	1	3	1	4	1	NA	96	1	1	4	1	5	1	6	1	2	1	NA	96	26637	1	NA	96	2	8	1.5	3056910	4003384	0	0	3	1	NA	96	4	1	2	1	0	1	1	1	1	100	1	3	1	946474	1	2	1	1	1	1	1	1	1	2	1	2	1	4	1	1	1	2	1
2023	ES	753	3	1	2023	1	75301	1	75302	1	23	1	4	1	6462310	11	6462010	11	6462010	11	NA	-7	4590	21	0	11	0	11	0	11	0	16	0	16	3400	21	0	11	0	11	56000	11	0	16	0	16	-233840	21	0	16	8031550	15	4590	25	0	15	0	15	0	15	0	16	0	16	4190	25	0	11	0	15	56000	11	0	16	0	16	1513240	15	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	4	1	1	1	3	1	1	1	NA	96	29937	1	NA	96	4	12	2.5	6462310	7182804	0	0	2	1	NA	96	NA	96	NA	97	0	2	1	2	1	70	1	2	1	720494	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	754	3	1	2023	1	75401	1	75401	1	9	1	2	1	5798091	21	5798091	21	5798091	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	33148	11	0	16	0	16	-9330	21	0	16	8766400	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	33148	11	0	16	0	16	2935160	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	1	1	6	1	1	1	NA	96	22485	1	NA	96	2	7	1.5	5798091	6729212	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	90	1	4	1	931121	1	2	1	2	1	1	1	1	1	3	1	2	1	3	1	1	1	2	1
2023	ES	755	3	1	2023	1	75501	1	75501	1	13	1	1	1	3380300	21	3380300	21	396030	21	NA	-7	540970	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	42400	11	0	16	0	16	102540	21	0	16	4091030	25	540970	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	42400	11	0	16	0	16	668330	25	NA	96	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	3	1	5	1	NA	96	1	1	4	1	1	1	5	1	1	1	NA	96	18947	1	NA	96	1	3	1	3380300	4144714	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	84	1	3	1	764414	1	2	1	2	1	2	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	756	3	1	2023	1	75601	1	75601	1	19	1	3	1	6974535	21	6974535	21	3781045	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	79105	11	0	11	24400	11	0	16	0	16	258590	21	0	16	8736607	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	79105	11	0	15	24400	11	0	16	0	16	1737671	25	3	1	3	1	2	1	NA	96	2	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	3	1	2	1	5	1	1	1	NA	96	24131	1	75000	1	3	9	2	6974535	7500260	0	0	2	1	NA	96	NA	96	3	1	0	2	1	2	1	95	1	4	1	604831	1	2	1	1	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	757	3	1	2023	1	75701	1	75701	1	6	1	3	1	8499301	21	8499301	21	2356961	51	NA	-7	25350	21	0	11	0	11	0	11	0	16	0	16	15720	21	5400	11	0	11	33148	11	0	16	0	16	43200	21	0	16	10608316	25	44960	25	0	15	0	15	0	15	0	16	0	16	19410	25	5400	11	0	15	33148	11	0	16	0	16	2075865	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	6	1	NA	96	1	1	4	1	2	1	5	1	1	1	NA	96	26826	1	82200	1	3	9	2	8499301	9403537	0	0	1	1	1	1	NA	96	2	1	0	2	1	1	1	80	1	3	1	909635	1	2	1	2	1	2	1	2	1	4	1	1	1	1	1	1	1	1	1
2023	ES	758	3	1	2023	1	75801	1	75801	1	12	1	1	1	1166250	21	1166250	21	-57200	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	57200	11	0	16	0	16	0	11	0	16	1223450	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	57200	11	0	16	0	16	0	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	3	1	3	1	2	1	2	1	4	1	1	1	3	1	2	1	NA	96	24474	1	NA	96	1	3	1	1166250	2115808	0	0	1	1	6	1	NA	96	2	1	1	2	1	2	1	79	1	4	1	949559	1	2	1	2	1	2	1	2	1	5	1	NA	96	4	1	2	1	2	1
2023	ES	759	4	1	2023	1	75901	1	75903	1	9	1	3	1	7987570	21	7987570	21	1708840	21	NA	-7	13500	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	46000	11	0	16	0	16	-68850	21	0	16	9529220	25	16660	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	46000	11	0	16	0	16	1495650	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	3	1	1	1	4	1	1	1	5	1	1	1	NA	96	29802	1	NA	96	3	9	2	7987570	9024405	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	75	1	4	1	1036835	1	2	1	2	1	1	1	1	1	3	1	2	1	2	1	1	1	1	1
2023	ES	760	3	1	2023	1	76001	1	76001	1	15	1	2	1	3220970	21	3220970	21	-108660	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	88000	11	0	16	0	16	20660	21	0	16	3619660	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	88000	11	0	16	0	16	310690	25	NA	96	3	1	2	1	3	1	2	1	1	1	1	1	3	1	1	1	2	1	2	1	1	1	3	1	1	1	6	1	1	1	NA	96	31422	1	NA	96	2	7	1.5	3220970	4270363	0	0	2	1	NA	96	NA	96	3	1	0	2	1	2	1	180	1	3	1	1049394	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	1	1	1	1
2023	ES	761	3	1	2023	1	76101	1	76101	1	14	1	2	1	7484220	21	7484220	21	981400	21	NA	-7	1327200	21	0	11	0	11	0	11	0	16	0	16	1360	21	0	11	0	11	1e+05	11	0	16	0	16	247160	21	0	16	9388840	25	1327200	25	0	15	0	15	0	15	0	16	0	16	2140	25	0	11	0	15	1e+05	11	0	16	0	16	1804620	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	2	1	1	1	5	1	1	1	NA	96	37612	1	NA	96	2	7	1.5	7484220	8263613	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	115	1	3	1	779394	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	1	1
2023	ES	762	3	1	2023	1	76201	1	76201	1	10	1	1	1	535900	21	-12490	21	-12490	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	25750	21	211745	51	0	11	46400	11	0	16	0	16	-8160	21	0	16	580180	25	0	15	0	15	0	15	0	15	0	16	0	16	31790	25	211745	51	0	15	46400	11	0	16	0	16	-2120	25	3	1	3	1	2	1	NA	96	2	1	1	1	1	1	1	1	3	1	3	1	NA	96	1	1	4	1	2	1	3	1	1	1	NA	96	41599	1	14900	1	1	5	1	535900	1192120	1	0	2	1	NA	96	NA	96	2	1	1	2	1	2	1	65	1	3	1	867965	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	763	3	1	2023	1	76301	1	76301	1	51	1	4	1	3646000	21	2899130	21	2899130	21	NA	-7	0	11	0	11	206400	11	0	11	0	16	0	16	0	21	84000	11	0	11	15000	11	0	16	0	16	-351570	21	0	16	4009140	25	0	15	0	15	206400	15	0	15	0	16	0	16	0	25	84000	11	0	15	15000	11	0	16	0	16	348140	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	3	1	2	1	5	1	1	1	NA	96	33568	1	39900	1	4	12	2.1	3646000	4385474	0	0	1	1	1	1	NA	96	2	1	0	2	1	2	1	63	1	2	1	823474	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	1	2	1
2023	ES	764	4	1	2023	1	76401	1	76401	1	56	1	3	1	2523110	21	2523110	21	2523110	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	6060	21	0	11	0	11	0	11	0	16	0	16	-36070	21	0	16	3262270	25	0	15	0	15	0	15	0	15	0	16	0	16	7480	25	0	11	0	15	0	11	0	16	0	16	739160	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	2	1	4	1	NA	96	1	1	3	1	4	1	4	1	1	1	70000	1	81946	1	NA	96	3	10	1.6	2523110	2523110	0	0	1	1	2	1	NA	96	1	1	0	2	1	1	1	60	1	3	1	0	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	1	1	1	1
2023	ES	765	4	1	2023	1	76501	1	76502	1	32	1	2	1	3387190	21	3372800	21	1005000	11	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	30800	11	0	16	0	16	136500	21	0	16	3984190	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	30800	11	0	16	0	16	566200	25	NA	96	3	1	2	1	NA	96	2	1	1	1	1	1	1	1	1	1	4	1	NA	96	3	1	4	1	1	1	5	1	1	1	NA	96	29522	1	NA	96	2	7	1.5	3387190	4187272	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	115	1	3	1	800083	1	2	1	2	1	2	1	1	1	3	1	2	1	4	1	1	1	2	1
2023	ES	766	3	1	2023	1	76601	1	76601	1	13	1	4	1	3071255	21	2610735	21	2610735	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	11720	21	0	11	0	11	0	11	0	16	0	16	-78490	21	0	16	3840244	25	0	15	0	15	0	15	0	15	0	16	0	16	14470	25	0	11	0	15	0	11	0	16	0	16	768989	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	2	1	1	1	NA	96	2	1	3	1	3	1	5	1	2	1	84144	1	106014	1	NA	96	4	12	2.3	3071255	3071255	0	1	2	1	NA	96	NA	96	2	1	0	2	1	2	1	70	1	3	1	0	1	1	1	1	1	2	1	2	1	5	1	NA	96	4	1	2	1	2	1
2023	ES	767	3	1	2023	1	76701	1	76701	1	9	1	3	1	3576470	21	3476470	21	3476470	21	NA	-7	0	11	1e+05	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-114330	21	0	16	4125090	25	0	15	1e+05	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	548620	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	4	1	NA	96	1	1	4	1	3	1	5	1	1	1	50000	1	60364	1	NA	96	3	11	1.8	3576470	3576470	0	0	2	1	NA	96	NA	96	NA	97	0	2	1	2	1	90	1	3	1	0	1	2	1	2	1	2	1	2	1	4	1	1	1	4	1	1	1	1	1
2023	ES	768	3	1	2023	1	76801	1	76801	1	13	1	3	1	2353380	21	2233380	21	2233380	21	NA	-7	0	11	0	11	0	11	0	11	480000	16	480000	16	0	21	67364	11	0	11	70000	11	0	16	0	16	-127740	21	0	16	2579740	25	0	15	0	15	0	15	0	15	480000	16	480000	16	0	25	67364	11	0	15	70000	11	0	16	0	16	156360	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	4	1	2	1	4	1	2	1	NA	96	45540	1	22300	1	3	10	1.6	2353380	3074517	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	59	1	3	1	788502	1	2	1	1	1	1	1	1	1	4	1	1	1	99	1	1	1	2	1
2023	ES	769	4	1	2023	1	76901	1	76901	1	7	1	2	1	3203361	21	3203361	21	3203361	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	33148	11	0	16	0	16	-213660	21	0	16	4210120	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	33148	11	0	16	0	16	973610	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	6	1	2	1	1	1	3	1	2	1	4	1	1	1	NA	96	26147	1	NA	96	2	10	1.5	3203361	4012553	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	55	1	2	1	809193	1	2	1	2	1	2	1	2	1	3	1	1	1	3	1	1	1	1	1
2023	ES	770	3	1	2023	1	77001	1	77001	1	17	1	2	1	5828360	21	5828360	21	5828360	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	24020	21	72000	11	0	11	82500	11	0	16	0	16	-9990	21	0	16	8225410	25	0	15	0	15	0	15	0	15	0	16	0	16	27680	25	72000	11	0	15	82500	11	0	16	0	16	2314550	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	5	1	NA	96	1	1	4	1	2	1	5	1	1	1	NA	96	26772	1	80000	1	2	8	1.5	5828360	6835795	0	0	1	1	1	1	NA	96	1	1	0	2	1	2	1	70	1	4	1	1079435	1	2	1	2	1	2	1	2	1	3	1	1	1	4	1	1	1	1	1
2023	ES	771	3	1	2023	1	77101	1	77101	1	38	1	1	1	1572020	21	1572020	21	-41200	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	117055	11	0	11	41200	11	0	16	0	16	0	11	0	16	1670640	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	117055	11	0	15	41200	11	0	16	0	16	57420	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	4	1	2	1	4	1	2	1	NA	96	29610	1	36100	1	1	6	1	1572020	2257395	0	0	2	1	NA	96	NA	96	NA	97	0	1	1	2	1	70	1	3	1	802431	1	2	1	1	1	2	1	2	1	5	1	NA	96	4	1	2	1	2	1
2023	ES	772	3	1	2023	1	77201	1	77202	1	11	1	2	1	4973760	21	4973760	21	1361170	21	NA	-7	286360	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	35000	11	0	16	0	16	190460	21	0	16	6207290	25	286360	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	35000	11	0	16	0	16	1198530	25	NA	96	3	1	2	1	NA	96	2	1	2	1	1	1	1	1	1	1	3	1	NA	96	1	1	4	1	1	1	5	1	2	1	NA	96	44656	1	NA	96	2	7	1.5	4973760	5669054	0	0	2	1	NA	96	NA	96	3	1	0	2	1	2	1	70	1	3	1	695294	1	2	1	1	1	1	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	773	4	1	2023	1	77301	1	77301	1	19	1	2	1	4462130	21	4462130	21	4462130	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	139726	11	0	11	19000	11	0	16	0	16	-6540	21	0	16	5699530	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	139726	11	0	15	19000	11	0	16	0	16	1218400	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1	1	4	1	2	1	4	1	2	1	NA	96	39573	1	52000	1	2	8	1.5	4462130	5074905	0	0	2	1	NA	96	NA	96	2	1	0	1	1	2	1	70	1	2	1	752502	1	1	1	2	1	2	1	2	1	5	1	NA	96	4	1	1	1	2	1
2023	ES	774	3	1	2023	1	77401	1	77401	1	16	1	2	1	2654951	51	2654951	51	261900	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	12970	21	0	11	0	11	0	11	0	16	0	16	-248930	21	0	16	2487261	25	0	15	0	15	0	15	0	15	0	16	0	16	16010	25	0	11	0	15	0	11	0	16	0	16	-167690	25	3	1	3	1	2	1	NA	96	1	1	1	1	1	1	1	1	1	1	3	1	NA	96	1	1	4	1	3	1	3	1	2	1	55644	1	77426	1	NA	96	2	7	1.5	2654951	2654951	0	0	3	1	NA	96	7	1	NA	97	0	1	1	2	1	60	1	3	1	0	1	2	1	1	1	1	1	1	1	3	1	1	1	4	1	2	1	1	1
2023	ES	775	3	1	2023	1	77501	1	77501	1	11	1	1	1	2966420	21	2966420	21	1376210	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	91867	11	0	11	17400	11	0	16	0	16	294270	21	0	16	3652100	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	91867	11	0	15	17400	11	0	16	0	16	668280	25	3	1	3	1	2	1	NA	96	2	1	1	1	2	1	2	1	3	1	1	1	NA	96	2	1	4	1	2	1	2	1	2	1	NA	96	29870	1	58600	1	1	3	1	2966420	3555447	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	55	1	3	1	680894	1	2	1	1	1	2	1	2	1	4	1	2	1	4	1	2	1	1	1
2023	ES	777	2	1	2023	1	77701	1	77702	1	NA	97	2	1	3318690	21	3318690	21	-11770	21	NA	-7	11020	21	0	11	0	11	0	11	0	16	0	16	59360	21	0	11	0	11	53600	11	0	16	0	16	28550	21	0	16	3824220	25	11020	25	0	15	0	15	0	15	0	16	0	16	73290	25	0	11	0	15	53600	11	0	16	0	16	451930	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	3	1	4	1	1	1	5	1	1	1	NA	96	32052	1	NA	96	2	7	1.5	3318690	4110972	0	0	2	1	NA	96	NA	96	2	1	0	2	1	2	1	98	1	3	1	792283	1	2	1	1	1	2	1	1	1	3	1	2	1	4	1	1	1	1	1
2023	ES	778	3	1	2023	1	77801	1	77802	1	11	1	5	1	4949820	21	4949820	21	4949820	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	60000	16	0	16	-195490	21	0	16	5772580	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	60000	16	0	16	762760	25	3	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	3	1	1	1	2	1	4	1	3	1	5	1	2	1	88700	1	108445	1	NA	96	5	13	2.6	4949820	4949820	0	1	2	1	NA	96	NA	96	1	1	0	2	1	2	1	75	1	2	1	0	1	1	1	1	1	2	1	2	1	4	1	1	1	4	1	2	1	1	1
2023	ES	780	3	1	2023	1	78001	1	78002	1	8	1	4	1	11793890	21	5739270	21	5739270	21	NA	-7	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	60000	11	0	16	0	16	77980	21	0	16	13681680	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	60000	11	0	16	0	16	1827790	25	NA	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	1	1	5	1	1	1	NA	96	28739	1	NA	96	4	14	2.5	11793890	12436984	0	0	3	1	NA	96	4	1	NA	97	0	2	1	1	1	76	1	3	1	643094	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	1	1
