HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAAI	VHPOBREZA	VHMATDEP	HCH010	HCH010_F	HCH020	HCH020_F	HCH030	HCH030_F	HCH040	HCH040_F	HD100	HD100_F	HD110	HD110_F	HD120	HD120_F	HD140	HD140_F	HD150	HD150_F	HD160	HD160_F	HD170	HD170_F	HD180	HD180_F	HD190	HD190_F	HD200	HD200_F	HD210	HD210_F	HD220	HD220_F	HD225	HD225_F	HD240	HD240_F	HK010	HK010_F	HK020	HK020_F	HI012	HI012_F	HY150_1	HY150_1_F	HY150_2	HY150_2_F	HY150_3	HY150_3_F	HY150_4	HY150_4_F	POBRECAT
2021	ES	6834	8	1	2021	1	683401	1	683401	1	65	1	4	1	3569940	21	3569940	21	3569940	21	653198	56	0	11	0	11	0	11	0	11	0	16	0	16	5620	21	0	16	0	11	30000	11	0	16	0	16	-4940	21	0	16	4294800	25	0	15	0	15	0	15	0	15	0	16	0	16	6940	25	0	16	0	15	30000	11	0	16	0	16	694860	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	4	1	1	1	6	1	1	1	          	96	20218	1	2	1	 	96	 	96	3	1	 	96	4	12	23	3569940	4223138	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6835	9	1	2021	1	683501	1	683501	1	21	1	1	1	2003010	21	2003010	21	2003010	21	555602	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	50000	11	0	16	0	16	18620	21	0	16	2581370	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	50000	11	0	16	0	16	528360	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	3	1	1	1	3	1	1	1	6	1	1	1	          	96	20906	1	2	1	 	96	 	96	2	1	 	96	1	5	10	2003010	2558612	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6837	9	1	2021	1	683701	1	683702	1	42	1	4	1	4199800	21	3543030	21	3543030	21	543602	56	0	11	231600	11	0	11	0	11	0	16	0	16	1070	21	0	16	0	11	32700	11	0	16	0	16	-276520	21	0	16	4530730	25	0	15	231600	15	0	15	0	15	0	16	0	16	1310	25	0	16	0	15	32700	11	0	16	0	16	298230	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	3	1	1	1	5	1	1	1	          	96	21956	1	3	1	 	96	1	1	1	1	 	96	4	12	25	4199800	4743402	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	0	1	0	1	1	1	2	1	1	1	2	1	2	1	0
2021	ES	6839	10	1	2021	1	683901	1	683902	1	31	1	2	1	1925030	21	1912050	21	1912050	21	649564	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	133200	16	0	11	18000	11	0	16	0	16	-119860	21	0	16	2256150	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	133200	16	0	15	18000	11	0	16	0	16	313120	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	2	1	3	1	1	1	          	96	29188	1	2	1	 	96	 	96	1	1	340	1	2	8	15	1925030	2441394	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6840	10	1	2021	1	684001	1	684001	1	9	1	2	1	6963390	21	6963390	21	2428180	21	845300	56	1828200	21	0	11	0	11	0	11	0	16	0	16	600210	21	163213	16	0	11	95000	11	0	16	0	16	-94770	21	0	16	7490340	25	2100320	25	0	15	0	15	0	15	0	16	0	16	741000	25	163213	16	0	15	95000	11	0	16	0	16	431950	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	2	1	6	1	1	1	          	96	35278	1	2	1	 	96	 	96	1	1	1400	1	2	7	15	6963390	7645477	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6841	8	1	2021	1	684101	1	684102	1	23	1	5	1	8989640	21	8912400	21	5843340	21	704798	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	60000	11	0	16	0	16	15720	21	0	16	11298580	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	60000	11	0	16	0	16	2248940	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	1	1	5	1	1	1	          	96	29656	1	2	1	 	96	 	96	2	1	 	96	5	9	30	8989640	9694438	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6842	9	1	2021	1	684201	1	684201	1	9	1	1	1	1566710	21	1566710	21	77150	21	623798	56	186800	21	0	11	0	11	0	11	0	16	0	16	9730	21	0	16	0	11	57500	11	0	16	0	16	61880	21	0	16	1700860	25	186800	25	0	15	0	15	0	15	0	16	0	16	12010	25	0	16	0	15	57500	11	0	16	0	16	76650	25	 	96	3	1	2	1	 	96	2	1	1	1	1	1	3	1	3	1	2	1	 	96	1	1	4	1	1	1	5	1	1	1	          	96	29604	1	2	1	 	96	 	96	3	1	 	96	1	6	10	1566710	2190508	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6844	10	1	2021	1	684401	1	684401	1	32	1	2	1	2266120	21	2160190	21	1377040	11	314813	56	0	11	0	11	0	11	0	11	372000	16	372000	16	0	21	0	16	0	11	0	11	0	16	0	16	-80140	21	0	16	2196960	25	0	15	0	15	0	15	0	15	372000	16	372000	16	0	25	0	16	0	15	0	11	0	16	0	16	-69160	25	3	1	3	1	2	1	 	96	2	1	1	1	2	1	1	1	2	1	3	1	 	96	1	1	3	1	4	1	5	1	1	1	21200	1	36914	1	1	1	4	1	 	96	2	1	 	96	2	10	15	2266120	2580933	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	6845	10	1	2021	1	684502	1	684502	1	13	1	2	1	1322400	21	1322400	21	-30000	21	611728	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	30000	11	0	16	0	16	0	11	0	16	1352400	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	30000	11	0	16	0	16	0	25	 	96	3	1	2	1	 	96	1	1	1	1	2	1	3	1	1	1	3	1	 	96	1	1	4	1	1	1	4	1	1	1	          	96	21921	1	2	1	 	96	 	96	2	1	 	96	2	7	15	1322400	1934128	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	6846	9	1	2021	1	684601	1	684601	1	10	1	2	1	2457870	21	1972570	21	1972570	21	611728	56	250750	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	26400	11	0	16	0	16	78590	21	0	16	2965120	25	250750	25	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	26400	11	0	16	0	16	480850	25	 	96	3	1	2	1	 	96	2	1	1	1	2	1	1	1	1	1	2	1	 	96	2	1	4	1	1	1	4	1	2	1	          	96	18821	1	3	1	 	96	9	1	2	1	 	96	2	8	15	2457870	3069598	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	2	1	2	1	2	1	0
2021	ES	6847	8	1	2021	1	684701	1	684701	1	32	1	2	1	5331900	21	5331900	21	2548280	11	575871	56	63800	21	0	11	0	11	0	11	720000	16	0	16	620	21	0	16	0	11	30000	11	0	16	0	16	19490	21	40000	16	6813750	25	78760	25	0	15	0	15	0	15	720000	16	0	16	760	25	0	16	0	15	30000	11	0	16	0	16	1451850	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	1	1	5	1	1	1	          	96	23052	1	2	1	 	96	 	96	2	1	 	96	2	7	15	5331900	5907771	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6850	9	1	2021	1	685001	1	685001	1	24	1	2	1	293920	21	50000	11	50000	11	0	56	0	11	0	11	243920	21	0	11	50000	16	50000	16	0	21	0	16	0	11	0	11	0	16	0	16	0	21	0	16	293920	25	0	15	0	15	243920	25	0	15	50000	16	50000	16	0	25	0	16	0	15	0	11	0	16	0	16	0	25	3	1	3	1	1	1	 	96	1	1	1	1	2	1	2	1	3	1	3	1	 	96	2	1	4	1	3	1	4	1	2	1	35000	1	41755	1	2	1	 	96	 	96	1	1	 	96	2	10	15	293920	293920	1	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	3	1	3	1	1	1	3	1	3	1	1	1	3	1	1	1	1	1	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	6851	9	1	2021	1	685101	1	685102	1	21	1	2	1	5830860	21	5830860	21	-530060	11	713213	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	252000	16	0	11	50000	11	0	16	0	16	941940	21	0	16	7992680	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	252000	16	0	15	50000	11	0	16	0	16	2111820	25	3	1	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	1	2	1	5	1	1	1	          	96	49406	1	2	1	 	96	 	96	 	97	630	1	2	7	15	5830860	6292073	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6854	10	1	2021	1	685401	1	685401	1	10	1	2	1	6140740	21	6140740	21	3217770	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	14420	21	0	16	7949880	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	1809140	25	3	1	3	1	2	1	 	96	1	1	1	1	2	1	1	1	1	1	2	1	 	96	1	1	3	1	3	1	4	1	1	1	45000	1	54778	1	2	1	 	96	 	96	2	1	 	96	2	7	15	6140740	6140740	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6855	10	1	2021	1	685501	1	685502	1	11	1	4	1	10188100	21	10188100	21	10188100	21	902900	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	142425	16	0	11	110000	11	420000	16	0	16	-488480	21	0	16	15686670	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	142425	16	0	15	110000	11	420000	16	0	16	4968570	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	4	1	2	1	5	1	1	1	          	96	49900	1	1	1	2	1	 	96	2	1	400	1	4	12	21	10188100	10948575	0	0	2	1	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	 	96	1	1	0	1	0	1	1	1	2	1	2	1	2	1	2	1	0
2021	ES	6857	11	1	2021	1	685702	1	685701	1	11	1	4	1	1750470	21	1032000	21	1032000	21	0	56	0	11	0	11	19870	21	0	11	180000	16	180000	16	0	21	0	16	0	11	0	11	0	16	0	16	-90670	21	0	16	1881410	25	0	15	0	15	19870	25	0	15	180000	16	180000	16	0	25	0	16	0	15	0	11	0	16	0	16	130940	25	2	1	3	1	2	1	2	1	2	1	1	1	2	1	1	1	3	1	5	1	2	1	1	1	4	1	3	1	4	1	1	1	50000	1	61364	1	2	1	 	96	 	96	1	1	 	96	4	12	21	1750470	1750470	1	0	2	1	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	0	1	 	96	2	1	1	1	2	1	2	1	1
2021	ES	6858	10	1	2021	1	685801	1	685801	1	13	1	4	1	4308300	21	4308300	21	4308300	21	678398	56	0	11	0	11	0	11	0	11	0	16	0	16	15360	21	0	16	0	11	100000	11	0	16	0	16	-26660	21	0	16	5479110	25	0	15	0	15	0	15	0	15	0	16	0	16	18960	25	0	16	0	15	100000	11	0	16	0	16	1070810	25	 	96	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	1	1	4	1	1	1	          	96	35281	1	2	1	 	96	 	96	2	1	 	96	4	12	23	4308300	4986698	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6859	10	1	2021	1	685901	1	685901	1	9	1	1	1	859630	21	859630	21	-47700	21	641711	56	0	11	0	11	0	11	0	11	0	16	0	16	9560	21	0	16	0	11	60000	11	0	16	0	16	-2740	21	0	16	919130	25	0	15	0	15	0	15	0	15	0	16	0	16	11800	25	0	16	0	15	60000	11	0	16	0	16	-500	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	3	1	3	1	4	1	 	96	1	1	4	1	1	1	5	1	1	1	          	96	27489	1	3	1	 	96	9	1	2	1	 	96	1	6	10	859630	1501341	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	1
2021	ES	6860	10	1	2021	1	686002	1	686002	1	15	1	5	1	2417730	21	1562880	21	1562880	21	655804	56	0	11	340000	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	25000	11	0	16	0	16	-123650	21	0	16	2557680	25	0	15	340000	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	25000	11	0	16	0	16	114950	25	 	96	3	1	1	1	 	96	1	1	1	1	2	1	1	1	1	1	4	1	 	96	1	1	4	1	1	1	3	1	1	1	          	96	20714	1	3	1	 	96	4	1	 	97	 	96	5	13	24	2417730	3073534	0	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	2	1	2	1	2	1	2	1	2	1	1
2021	ES	6861	10	1	2021	1	686101	1	686102	1	26	1	3	1	3726750	21	3726750	21	1861340	21	110798	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	0	11	0	16	0	16	21970	21	0	16	4211590	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	0	11	0	16	0	16	484840	25	3	1	2	1	2	1	 	96	2	1	1	1	2	1	1	1	2	1	3	1	2	1	2	1	4	1	4	1	5	1	1	1	38700	1	51564	1	2	1	 	96	 	96	2	1	 	96	3	9	20	3726750	3837548	0	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6862	9	1	2021	1	686201	1	686201	1	22	1	1	1	1040780	21	1040780	21	82610	11	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	11	0	16	0	11	0	11	0	16	0	16	0	11	0	16	1040780	25	0	15	0	15	0	15	0	15	0	16	0	16	0	15	0	16	0	15	0	11	0	16	0	16	0	25	3	1	3	1	1	1	 	96	2	1	2	1	2	1	2	1	3	1	3	1	1	1	2	1	3	1	3	1	2	1	1	1	40000	1	44864	1	3	1	 	96	8	1	2	1	 	96	1	3	10	1040780	1040780	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	1
2021	ES	6863	8	1	2021	1	686302	1	686301	1	11	1	4	1	5356610	21	5110400	21	5110400	21	769700	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	177000	16	0	11	65000	11	0	16	0	16	-20670	21	0	16	6804680	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	177000	16	0	15	65000	11	0	16	0	16	1383070	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	2	1	6	1	1	1	          	96	50052	1	2	1	 	96	 	96	2	1	480	1	4	14	25	5356610	5949310	0	0	 	96	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	 	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6864	8	1	2021	1	686402	1	686402	1	80	1	4	1	5075960	21	4558380	21	2963630	21	288367	56	0	11	0	11	0	11	0	11	0	16	0	16	21830	21	0	16	0	11	0	11	360000	16	360000	16	-7140	21	0	16	6785440	25	0	15	0	15	0	15	0	15	0	16	0	16	26920	25	0	16	0	15	0	11	360000	16	360000	16	1349480	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	4	1	4	1	1	1	32500	1	52429	1	2	1	 	96	 	96	3	1	 	96	4	9	25	5075960	5364327	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6865	10	1	2021	1	686501	1	686501	1	13	1	3	1	5347840	21	5247840	21	3540980	21	578798	56	0	11	0	11	0	11	0	11	0	16	0	16	6070	21	0	16	0	11	40000	11	300000	16	0	16	153450	21	0	16	7570130	25	0	15	0	15	0	15	0	15	0	16	0	16	7500	25	0	16	0	15	40000	11	300000	16	0	16	1882290	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	1	1	6	1	1	1	          	96	26490	1	2	1	 	96	 	96	2	1	 	96	3	9	20	5347840	5926638	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6866	10	1	2021	1	686601	1	686601	1	14	1	4	1	7199460	21	7010760	21	7010760	21	587798	56	0	11	0	11	0	11	0	11	0	16	0	16	734060	21	0	16	0	11	45600	11	0	16	0	16	47430	21	0	16	9352470	25	0	15	0	15	0	15	0	15	0	16	0	16	906250	25	0	16	0	15	45600	11	0	16	0	16	2107410	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	4	1	1	1	4	1	1	1	          	96	36464	1	2	1	 	96	 	96	2	1	 	96	4	9	25	7199460	7787258	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6867	10	1	2021	1	686702	1	686701	1	12	1	4	1	5919480	21	5919480	21	5919480	21	684882	56	0	11	0	11	0	11	0	11	300000	16	0	16	0	21	252000	16	0	11	40000	11	0	16	0	16	-155560	21	0	16	7557760	25	0	15	0	15	0	15	0	15	300000	16	0	16	0	25	252000	16	0	15	40000	11	0	16	0	16	1598280	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	10	1	1	1	          	96	53116	1	2	1	 	96	 	96	2	1	650	1	4	12	21	5919480	6352362	0	0	 	96	 	96	 	96	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6869	9	1	2021	1	 	97	686901	1	5	1	1	1	880390	21	880390	21	-23750	21	729948	56	0	11	0	11	0	11	0	11	0	16	0	16	5060	21	0	16	0	11	30000	11	0	16	0	16	-1190	21	0	16	910390	25	0	15	0	15	0	15	0	15	0	16	0	16	6250	25	0	16	0	15	30000	11	0	16	0	16	0	25	 	96	3	1	1	1	 	96	2	1	2	1	2	1	3	1	3	1	2	1	 	96	2	1	4	1	1	1	3	1	1	1	          	96	19634	1	2	1	 	96	 	96	2	1	 	96	1	6	10	880390	1610338	1	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	6870	9	1	2021	1	687001	1	687001	1	10	1	1	1	3708810	21	3708810	21	2303010	21	589598	56	0	11	0	11	0	11	0	11	0	16	0	16	10040	21	0	16	0	11	35000	11	50000	16	0	16	50620	21	0	16	4697310	25	0	15	0	15	0	15	0	15	0	16	0	16	12390	25	0	16	0	15	35000	11	50000	16	0	16	903500	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	3	1	 	96	1	1	4	1	1	1	5	1	1	1	          	96	25677	1	3	1	 	96	7	1	2	1	 	96	1	5	10	3708810	4298408	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	2	1	2	1	2	1	2	1	2	1	0
2021	ES	6872	9	1	2021	1	687201	1	687201	1	48	1	2	1	3354660	21	3354660	21	3354660	21	554884	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	43600	11	0	16	0	16	-117680	21	0	16	4528240	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	43600	11	0	16	0	16	1129980	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	1	1	1	1	5	1	 	96	1	1	2	1	1	1	5	1	1	1	          	96	27156	1	2	1	 	96	 	96	3	1	 	96	2	8	15	3354660	3909544	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	0
2021	ES	6873	9	1	2021	1	687301	1	687302	1	7	1	2	1	2253287	21	1500547	21	672847	21	586977	56	0	11	0	11	200460	21	0	11	0	16	0	16	0	21	0	16	0	11	41192	11	0	16	0	16	-45630	21	30000	16	2833420	25	0	15	0	15	200460	25	0	15	0	16	0	16	0	25	0	16	0	15	41192	11	0	16	0	16	538940	25	 	96	3	1	2	1	 	96	1	1	1	1	1	1	3	1	1	1	5	1	 	96	1	1	1	1	1	1	5	1	1	1	          	96	21011	1	3	1	 	96	7	1	2	1	 	96	2	8	15	2253287	2840265	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	2	1	2	1	2	1	0
2021	ES	6874	9	1	2021	1	687401	1	687401	1	11	1	2	1	1426680	21	1426680	21	79050	21	533595	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	16	0	11	40000	11	0	16	0	16	-119050	21	0	16	1347630	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	16	0	15	40000	11	0	16	0	16	-119050	25	 	96	3	1	1	1	 	96	2	1	2	1	2	1	3	1	1	1	2	1	 	96	2	1	3	1	1	1	5	1	2	1	          	96	17827	1	2	1	 	96	 	96	2	1	 	96	2	7	15	1426680	1960275	1	1	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	 	96	2	1	2	1	2	1	2	1	1
2021	ES	6875	8	1	2021	1	687501	1	687501	1	9	1	4	1	3592390	21	3392710	21	3392710	21	513917	56	0	11	0	11	199680	21	0	11	0	16	0	16	0	21	18000	16	0	11	45000	11	0	16	0	16	-394560	21	15000	16	4557900	25	0	15	0	15	199680	25	0	15	0	16	0	16	0	25	18000	16	0	15	45000	11	0	16	0	16	920510	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	3	1	2	1	5	1	1	1	          	96	23760	1	2	1	 	96	 	96	2	1	420	1	4	12	21	3592390	4088307	0	0	2	1	 	96	2	1	 	96	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	 	96	2	1	1	1	2	1	2	1	0
2021	ES	6876	10	1	2021	1	687601	1	687601	1	10	1	4	1	14892000	21	14492000	21	13587850	21	950884	56	0	11	0	11	0	11	0	11	0	16	0	16	78810	21	773697	16	0	11	150000	11	0	16	0	16	1433160	21	0	16	24188130	25	0	15	0	15	0	15	0	15	0	16	0	16	97290	25	773697	16	0	15	150000	11	0	16	0	16	9146130	25	3	1	3	1	2	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	5	1	1	1	          	96	168602	1	3	1	 	96	1	1	2	1	3200	1	4	12	25	14892000	15069186	0	0	 	95	 	95	 	95	 	95	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	96	 	95	 	95	 	96	 	96	 	96	0	1	1	1	2	1	2	1	2	1	2	1	0
