RB010	RB020	RB030	RB050	RB050_F	RB080	RB080_F	RB081	RB081_F	RB082	RB082_F	RB090	RB090_F	RB200	RB200_F	RB211	RB211_F	RB220	RB220_F	RB230	RB230_F	RB240	RB240_F	RB280	RB280_F	RB290	RB290_F	RL010	RL010_F	RL020	RL020_F	RL030	RL030_F	RL040	RL040_F	RL050	RL050_F	RL060	RL060_F	RL070	RL070_F	VRLOWJOB	VREU2020	VRMATSOCDEP	VRLOWJOB_N	VREU2020_N	RCH010	RCH010_F	RCH020	RCH020_F	RK050	RK050_F	RK060	RK060_F	RK070	RK070_F	RK080	RK080_F	AROPE	AROPE_N
2021	ES	41302	371284029	1	1974	1	46	1	47	1	2	1	1	1	1	1	 	96	 	96	41301	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	41303	371284029	1	2008	1	12	1	13	1	1	1	1	1	5	1	41301	1	41302	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	41304	371284029	1	2011	1	9	1	10	1	1	1	1	1	5	1	41301	1	41302	1	 	96	1	1	1	1	 	96	37	1	0	1	0	1	0	1	0	1	355657450	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	41401	228032219	1	1960	1	60	1	60	1	1	1	1	1	4	1	 	96	 	96	41402	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	41402	228032219	1	1966	1	54	1	55	1	2	1	1	1	2	1	 	96	 	96	41401	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	1	0
2021	ES	41501	633181916	1	1967	1	53	1	53	1	1	1	1	1	1	1	 	96	 	96	41502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	41502	633181916	1	1972	1	48	1	49	1	2	1	1	1	1	1	 	96	 	96	41501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	41503	633181916	1	2001	1	19	1	20	1	2	1	1	1	5	1	41501	1	41502	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	41601	282022768	1	1957	1	63	1	63	1	2	1	1	1	4	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	41701	306918903	1	1977	1	43	1	43	1	1	1	1	1	1	1	 	96	 	96	41702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	41702	306918903	1	1976	1	44	1	45	1	2	1	1	1	1	1	 	96	 	96	41701	1	2	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	41703	306918903	1	2005	1	15	1	15	1	1	1	1	1	5	1	41701	1	41702	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	41704	306918903	1	2010	1	10	1	10	1	2	1	1	1	5	1	41701	1	41702	1	 	96	1	1	1	1	 	96	35	1	0	1	0	1	0	1	0	1	299542589	1	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	41901	249277337	1	1952	1	68	1	68	1	1	1	1	1	3	1	 	96	 	96	41902	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	41902	249277337	1	1954	1	66	1	67	1	2	1	1	1	3	1	 	96	 	96	41901	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42001	329540952	1	1967	1	53	1	54	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42301	342281718	1	1973	1	47	1	48	1	1	1	1	1	1	1	 	96	 	96	42302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42302	342281718	1	1974	1	46	1	47	1	2	1	1	1	1	1	 	96	 	96	42301	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42303	342281718	1	2003	1	17	1	18	1	2	1	1	1	5	1	42301	1	42302	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42304	342281718	1	2005	1	15	1	16	1	1	1	1	1	5	1	42301	1	42302	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	1	1	2	1	1	1	1	1	 	96	 	96	0	0
2021	ES	42401	370808318	1	1950	1	70	1	71	1	2	1	1	1	6	1	 	96	 	96	42402	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42402	370808318	1	1947	1	73	1	73	1	1	1	1	1	3	1	 	96	 	96	42401	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42601	242146106	1	1953	1	67	1	68	1	2	1	1	1	3	1	 	96	 	96	42602	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42602	242146106	1	1949	1	71	1	72	1	1	1	1	1	3	1	 	96	 	96	42601	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42701	316186796	1	1967	1	53	1	53	1	1	1	1	1	4	1	 	96	 	96	42702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42702	316186796	1	1966	1	54	1	55	1	2	1	1	1	1	1	 	96	 	96	42701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42703	316186796	1	1993	1	27	1	27	1	2	1	1	1	1	1	42701	1	42702	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42704	316186796	1	1997	1	23	1	24	1	1	1	1	1	1	1	42701	1	42702	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42801	439904968	1	1938	1	82	1	83	1	2	1	1	1	8	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	42901	366748034	1	1972	1	48	1	49	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42902	366748034	1	2002	1	18	1	19	1	2	1	1	1	1	1	 	96	42901	1	42904	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	42903	366748034	1	2007	1	13	1	14	1	1	1	1	1	5	1	 	96	42901	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	2	1	3	1	1	1	1	1	5	1	3	1	0	0
2021	ES	42904	366748034	1	2002	1	18	1	19	1	1	1	1	1	1	1	 	96	 	96	42902	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43001	396046909	1	1943	1	77	1	77	1	1	1	1	1	3	1	 	96	 	96	43002	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43002	396046909	1	1944	1	76	1	77	1	2	1	1	1	3	1	 	96	 	96	43001	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43101	379263626	1	1948	1	72	1	72	1	2	1	1	1	6	1	 	96	 	96	43102	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43102	379263626	1	1945	1	75	1	75	1	1	1	1	1	3	1	 	96	 	96	43101	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43201	396255987	1	1972	1	48	1	49	1	2	1	1	1	1	1	 	96	 	96	43202	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43202	396255987	1	1971	1	49	1	49	1	1	1	1	1	1	1	 	96	 	96	43201	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43203	396255987	1	1999	1	21	1	22	1	1	1	1	1	5	1	43202	1	43201	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43204	396255987	1	2001	1	19	1	19	1	1	1	1	1	5	1	43202	1	43201	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43301	423311991	1	1983	1	37	1	37	1	1	1	1	1	1	1	 	96	 	96	43302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43302	423311991	1	1984	1	36	1	37	1	2	1	1	1	2	1	 	96	 	96	43301	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	43303	423311991	1	2015	1	5	1	6	1	2	1	1	1	5	1	43301	1	43302	1	 	96	1	1	1	1	 	96	30	1	10	1	0	1	0	1	0	1	405871604	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	44001	288954364	1	1950	1	70	1	71	1	1	1	1	1	3	1	 	96	 	96	44002	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44002	288954364	1	1954	1	66	1	66	1	2	1	1	1	3	1	 	96	 	96	44001	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44101	859012371	1	1988	1	32	1	32	1	2	1	1	1	1	1	 	96	 	96	44102	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44102	859012371	1	1984	1	36	1	36	1	1	1	1	1	1	1	 	96	 	96	44101	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44201	435280494	1	1947	1	73	1	74	1	2	1	1	1	3	1	 	96	 	96	44202	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44202	435280494	1	1947	1	73	1	74	1	1	1	1	1	3	1	 	96	 	96	44201	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44301	288954364	1	1955	1	65	1	66	1	2	1	1	1	3	1	 	96	 	96	44302	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44302	288954364	1	1950	1	70	1	71	1	1	1	1	1	3	1	 	96	 	96	44301	1	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44401	538788745	1	1935	1	86	1	86	1	2	1	1	1	3	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	44501	172276970	1	1971	1	49	1	50	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	0	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	44701	228198653	1	1955	1	65	1	66	1	1	1	1	1	3	1	 	96	 	96	44702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44702	228198653	1	1955	1	65	1	65	1	2	1	1	1	3	1	 	96	 	96	44701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44703	228198653	1	1985	1	35	1	36	1	1	1	1	1	1	1	44701	1	44702	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	44801	305983084	1	1962	1	58	1	58	1	2	1	1	1	4	1	 	96	 	96	 	96	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	44901	306534624	1	1963	1	57	1	58	1	1	1	1	1	1	1	 	96	 	96	44902	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	44902	306534624	1	1971	1	49	1	49	1	2	1	1	1	1	1	 	96	 	96	44901	1	3	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45001	443236493	1	1960	1	60	1	61	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45101	365459088	1	1964	1	56	1	56	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	45102	365459088	1	2002	1	18	1	19	1	1	1	1	1	5	1	45101	1	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	45201	1419786488	1	1989	1	31	1	32	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45301	566087537	1	1981	1	39	1	40	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	1	1	0	1	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	45401	425258125	1	1977	1	43	1	44	1	1	1	1	1	1	1	 	96	 	96	45402	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45402	425258125	1	1973	1	47	1	47	1	2	1	1	1	1	1	 	96	 	96	45401	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45403	425258125	1	2014	1	6	1	7	1	1	1	1	1	5	1	45401	1	45402	1	 	96	1	1	1	1	 	96	30	1	8	1	0	1	0	1	0	1	401741766	1	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	45501	427897067	1	1984	1	36	1	36	1	1	1	1	1	1	1	 	96	 	96	45502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45502	427897067	1	1983	1	37	1	38	1	2	1	1	1	1	1	 	96	 	96	45501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45503	427897067	1	2013	1	7	1	7	1	2	1	1	1	5	1	45501	1	45502	1	 	96	1	1	1	1	 	96	30	1	1	1	1	1	0	1	10	1	404234777	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	45504	427897067	1	2016	1	4	1	5	1	2	1	1	1	5	1	45501	1	45502	1	 	96	1	1	1	1	30	1	 	96	2	1	0	1	0	1	10	1	408559364	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	45505	427897067	1	2019	1	1	1	1	1	2	1	1	1	5	1	45501	1	45502	1	 	96	1	1	1	1	30	1	 	96	0	1	0	1	0	1	10	1	501819421	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	45701	474385958	1	1977	1	43	1	43	1	2	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45801	349801681	1	1951	1	69	1	70	1	1	1	1	1	3	1	 	96	 	96	45802	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45802	349801681	1	1952	1	68	1	69	1	2	1	1	1	6	1	 	96	 	96	45801	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	45901	538045658	1	1983	1	37	1	37	1	1	1	1	1	1	1	 	96	 	96	 	96	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	0	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	45902	538045658	1	1990	1	30	1	31	1	2	1	1	1	6	1	 	96	 	96	 	96	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	0	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	45903	538045658	1	2015	1	5	1	6	1	1	1	1	1	5	1	 	96	45902	1	 	96	1	1	3	1	 	96	35	1	0	1	0	1	0	1	0	1	515878262	1	0	1	0	0	1	2	1	3	1	2	1	1	1	 	96	 	96	1	1
2021	ES	45904	538045658	1	2018	1	2	1	3	1	2	1	1	1	5	1	 	96	45902	1	 	96	1	1	3	1	25	1	 	96	0	1	0	1	0	1	0	1	596995062	1	0	1	0	0	1	2	1	3	1	2	1	1	1	 	96	 	96	1	1
2021	ES	46001	508215976	1	1984	1	36	1	37	1	2	1	1	1	6	1	 	96	 	96	46002	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	46002	508215976	1	1987	1	33	1	34	1	1	1	1	1	1	1	 	96	 	96	46001	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	46003	508215976	1	2016	1	4	1	5	1	1	1	1	1	6	1	46002	1	46001	1	 	96	1	1	1	1	30	1	 	96	0	1	0	1	0	1	0	1	485248467	1	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	46004	508215976	1	2020	1	0	1	1	1	1	1	1	1	8	1	46002	1	46001	1	 	96	1	1	1	1	0	1	 	96	 	96	0	1	0	1	0	1	596014010	1	0	0	0	0	0	1	1	3	1	3	1	1	1	 	96	 	96	0	0
2021	ES	46101	369749191	1	1973	1	47	1	48	1	2	1	1	1	1	1	 	96	 	96	 	96	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	1	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	46102	369749191	1	2016	1	4	1	5	1	1	1	1	1	5	1	 	96	46101	1	 	96	1	1	1	1	37	1	 	96	0	1	0	1	0	1	0	1	353039332	1	0	1	1	0	1	2	1	3	1	1	1	1	1	15	1	3	1	1	1
2021	ES	46501	512534232	1	1935	1	85	1	86	1	1	1	1	1	3	1	 	96	 	96	46502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	46502	512534232	1	1942	1	78	1	78	1	2	1	1	1	3	1	 	96	 	96	46501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	46701	680384698	1	1983	1	37	1	38	1	2	1	1	1	1	1	 	96	 	96	46702	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	46702	680384698	1	1972	1	48	1	48	1	1	1	1	1	1	1	 	96	 	96	46701	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	46703	680384698	1	2020	1	0	1	1	1	1	1	1	1	8	1	46702	1	46701	1	 	96	1	1	1	1	0	1	 	96	 	96	0	1	0	1	0	1	797926142	1	0	0	0	0	0	1	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	47001	206168659	1	1970	1	50	1	51	1	1	1	2	1	1	1	 	96	 	96	47002	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47002	206168659	1	1978	1	42	1	43	1	2	1	1	1	1	1	 	96	 	96	47001	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47003	206168659	1	2012	1	8	1	8	1	2	1	1	1	5	1	47001	1	47002	1	 	96	1	1	1	1	 	96	35	1	0	1	0	1	0	1	0	1	216899325	1	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	47101	560492634	1	1988	1	32	1	32	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47102	560492634	1	1993	1	27	1	28	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47103	560492634	1	2000	1	20	1	21	1	1	1	1	1	1	1	 	96	 	96	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47201	279629961	1	1952	1	68	1	68	1	1	1	1	1	3	1	 	96	 	96	47202	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47202	279629961	1	1961	1	59	1	59	1	2	1	1	1	1	1	 	96	 	96	47201	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47301	444581356	1	1956	1	64	1	65	1	1	1	1	1	3	1	 	96	 	96	47302	1	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	47302	444581356	1	1954	1	66	1	67	1	2	1	1	1	6	1	 	96	 	96	47301	1	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	1	0	9	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	47303	444581356	1	1996	1	24	1	25	1	2	1	1	1	1	1	47301	1	47302	1	 	96	3	1	3	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	1	0	0	1	 	96	 	96	 	96	 	96	 	96	 	96	1	1
2021	ES	47501	421768300	1	1959	1	61	1	61	1	1	1	1	1	3	1	 	96	 	96	47502	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	9	0	0	9	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47502	421768300	1	1962	1	58	1	59	1	2	1	1	1	1	1	 	96	 	96	47501	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47601	239694557	1	1963	1	57	1	58	1	1	1	1	1	4	1	 	96	 	96	47602	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47602	239694557	1	1974	1	46	1	46	1	2	1	1	1	1	1	 	96	 	96	47601	1	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	 	96	 	96	 	96	 	96	 	96	 	96	0	0
2021	ES	47603	239694557	1	2006	1	14	1	14	1	2	1	1	1	5	1	47601	1	47602	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
2021	ES	47604	239694557	1	2006	1	14	1	14	1	2	1	1	1	5	1	47601	1	47602	1	 	96	1	1	1	1	 	96	 	96	 	96	 	96	 	96	 	96		96	0	0	0	0	0	2	1	3	1	1	1	1	1	 	96	 	96	0	0
