PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PL230	PL230_F	PL250	PL250_F	PL280	PL280_F
2020	ES	34801	289966778	1	10	01	2020	01	6	01	06	01	1943	01	1	01		96		96	34802	01	2	01	1	01	1	01	1	01	2	01		96	1967	01	500	01	07	01	1	01	2	01		96	3	01	12	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	25	01	40	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96	2	01		96	16840	110100	0	0	0	0	0	0	0	0	0	0	0	0	1503380	110100	0	0	0	0	0	0	0	0	19810	40100	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1543620	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01		96	0	01		96
2020	ES	34802	290140673	1	10	01	2020	01	5	01	04	01	1944	01	2	01		96		96	34801	01	2	01	1	01	1	01	1	01	2	01		96	1967	01	500	01	07	01	1	01	2	01		96	1	01	52	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	35	01	15	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	1	01	2	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894030	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	993360	40100	0	0	0	0	0	0	0	0	02		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	34803	293321821	1	10	01	2020	01	12	01	04	01	1974	01	1	01	34801	01	34802	01	34804	01	2	01	1	01	1	01	1	01	2	01		96	1998	01	500	01	05	01	1	01	1	01	1	01	1	01	41	01		96	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96	01	01	22	01	24	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	1	01	2	01	3	01	2	01		96	2	01		96	1034180	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1235730	40100	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	12	01		96
2020	ES	34804	290622606	1	10	01	2020	01	8	01	06	01	1974	01	2	01		96		96	34803	01	2	01	1	01	1	01	1	01	2	01		96	1997	01	500	01	01	01		96		96		96	3	01	13	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	13	01	1	01	1	01	2	01		96		96	25	01	21	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	2	01	2	01		96	2	01		96	5553820	110100	23520	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8335660	40100	30510	40100	0	0	1442195	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02		1	01	1	01	1	01	1	01	1	01	1	01	3	01	12	01		96
2020	ES	34901	346664616	1	11	01	2020	01	5	01	11	01	1965	01	2	01		96		96		96	5	01	3	01	1	01	1	01	2	01		96	1987	01	500	01	10	01	1	01	2	01		96	2	01	26	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96		96		96		96		96		96	23	01	4	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01		96	0	01		96
2020	ES	34902	350778462	1	11	01	2020	01	7	01	01	01	1998	01	2	01		96	34901	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2020	01	500	01	06	01	1	01	2	01		96	3	01	42	01		96	2	01	0	01	0	01	0	01	0	01	0	01	0	01	10	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96	03	01	19	01	2	01	06	01	06	01	06	01	06	01	06	01	06	01	01	01	01	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01	2	01		96	2	01		96	465044	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823290	110100	0	0	0	0	0	0	507416	42000	0	0	0	0	153429	01	0	0	0	0	0	0	0	0	0	0	823290	40100	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	2	01		96
2020	ES	34903	348526371	1	11	01	2020	01	3	01	04	01	2000	01	2	01		96	34901	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2018	01	344	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823290	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	823290	40100	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	35201	612318337	1	10	01	2020	01	5	01	06	01	1990	01	2	01		96		96	35202	01	2	01	1	01	1	01	1	01	2	01		96	2012	01	500	01	03	01		96		96		96	2	01	21	01	35	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	01	01		96		96	1	01	1	01		96	23	01	3	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96	2	01		96	1063970	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1206490	40100	0	0	0	0	364814	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01		96	12	01		96
2020	ES	35202	609241053	1	10	01	2020	01	5	01	01	01	1991	01	1	01		96		96	35201	01	2	01	1	01	1	01	1	01	2	01		96	2013	01	500	01	05	01	1	01	2	01		96	3	01	24	01		96	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	22	01	7	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96	2	01		96	2284990	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2902810	40100	0	0	0	0	782597	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	12	01		96
2020	ES	34002	345844807	1	11	01	2020	01	7	01	01	01	1961	01	2	01		96		96	34001	01	1	01	1	01	1	01	1	01	2	01		96	1993	01	500	01	01	01		96		96		96	3	01	21	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	13	01	1	01	1	01	2	01		96		96	15	01	30	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	9189920	110100	245700	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14933470	40100	267450	40100	0	0	1471758	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	2	01	12	01		96
2020	ES	34301	2093848516	1	10	01	2020	01	23	01	04	01	1988	01	1	01		96		96		96	1	01	3	01	1	01	1	01	2	01		96	2012	01	500	01	11	01	1	01	1	01	1	01	3	01	26	01		96	6	01	0	01	0	01	0	01	2	01	0	01	0	01	0	01	0	01	4	01		96		96		96		96	2	01	2	01		96		96	10	01	18	01	12	01	01	01	01	01	01	01	01	01	01	01	01	01	05	01	05	01	11	01	11	01	11	01	11	01	2	01	1	01	2	01		96		96	2	01		96	1391370	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487260	40100	0	0	0	0	337366	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01		1	01	1	01	1	01	1	01	3	01	1	01		96	6	01	3	01
2020	ES	34401	517901593	1	10	01	2020	01	5	01	05	01	1953	01	2	01		96		96		96	3	01	3	01	1	01	1	01	2	01		96	1988	01	500	01	07	01	1	01	2	01		96	3	01	43	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	17	01	37	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	1	01	1	01	3	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2230720	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	2635200	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	35301	943072207	1	10	01	2020	01	7	01	05	01	1957	01	1	01		96		96	35302	01	2	01	1	01	1	01	1	01	1	01	50	01	2007	01	500	01	01	01		96		96		96	3	01	22	01	37	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	13	01	1	01	1	01	2	01		96		96	14	01	49	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	1	01	3	01	2	01		96	2	01		96	4208720	110100	0	0	0	0	0	0	-17860	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5654600	40100	0	0	0	0	1098672	01	0	0	-4310	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	3	01	1	01	1	01	1	01	1	01	12	01		96
2020	ES	35302	950673979	1	10	01	2020	01	9	01	11	01	1987	01	1	01		96		96	35301	01	2	01	1	01	3	01	1	01	1	01	50	01	2015	01	500	01	01	01		96		96		96	3	01	32	01	37	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	13	01	2	01	2	01	2	01		96		96	16	01	17	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	240320	110100	0	0	0	0	0	0	0	0	0	0	409930	110100	0	0	0	0	0	0	0	0	0	0	262230	40100	0	0	0	0	78349	01	0	0	0	0	0	0	448930	40100	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	3	01	1	01	1	01	1	01	1	01	12	01		96
2020	ES	35401	468160542	1	10	01	2020	01	12	01	02	01	1985	01	2	01		96		96		96	5	01	3	01	2	01	2	01	2	01		96	2017	01	500	01	01	01		96		96		96	3	01	12	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	h	01		96	13	01	1	01	1	01	2	01		96		96	17	01	18	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	2169640	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	110100	2543550	40100	0	0	0	0	758204	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	40100	96		3	01	1	01	1	01	3	01	1	01	1	01	2	01	12	01		96
2020	ES	35501	491100381	1	10	01	2020	01	6	01	12	01	1968	01	1	01		96		96	35502	01	2	01	1	01	1	01	1	01	2	01		96	2008	01	500	01	01	01		96		96		96	3	01	12	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	13	01	1	01	1	01	2	01		96		96	18	01	30	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	2879140	110100	0	0	0	0	120000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3787250	40100	0	0	0	0	1119070	01	120000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	2	01	12	01		96
2020	ES	35502	489420809	1	10	01	2020	01	5	01	02	01	1972	01	2	01		96		96	35501	01	2	01	1	01	1	01	1	01	2	01		96	2000	01	500	01	01	01		96		96		96	3	01	31	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	e	01		96	13	01	1	01	2	01	2	01		96		96	20	01	28	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	1	01	8	01	2	01		96	4051130	110100	22830	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5701830	40100	23420	40100	0	0	1447929	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	2	01	12	01		96
2020	ES	35503	491434803	1	10	01	2020	01	3	01	10	01	2001	01	2	01	35501	01	35502	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2018	01	344	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	2	01	2	01	3	01		96		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	35504	492472153	1	10	01	2020	01	5	01	11	01	2003	01	1	01	35501	01	35502	01		96	1	01	3	01	1	01	1	01	1	01	34	01	2017	01	200	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	35601	252713626	1	10	01	2020	01	5	01	08	01	1946	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1967	01	500	01	07	01	1	01	2	01		96	3	01	43	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	21	01	36	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	1	01	2	01	3	01		96		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514570	110100	1328710	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	584680	40100	1509720	40100	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	35602	253808337	1	10	01	2020	01	4	01	09	01	1996	01	2	01		96	35601	01		96	1	01	3	01	1	01	1	01	1	01	35	01	2012	01	200	01	06	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01		96		96		96		96		96		96		96		96		96		96		96	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	06	01	1	01	2	01	3	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	0	01		96
2020	ES	35701	371158284	1	10	01	2020	01	4	01	04	01	1973	01	1	01		96		96	35702	01	1	01	2	01	1	01	1	01	2	01		96	1990	01	300	01	01	01		96		96		96	3	01	51	01	30	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	t	01		96	01	01	1	01	2	01	2	01		96		96	18	01	22	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	1019970	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089350	40100	0	0	0	0	326086	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	2	01	1	01	2	01	12	01		96
2020	ES	35702	367742800	1	10	01	2020	01	5	01	06	01	1973	01	2	01		96		96	35701	01	1	01	2	01	1	01	1	01	2	01		96	1989	01	300	01	01	01		96		96		96	3	01	41	01	45	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	l	01		96	11	01	1	01	2	01	2	01		96		96	18	01	29	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	1642970	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1952340	40100	0	0	0	0	587782	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	2	01	1	01	2	01	12	01		96
2020	ES	35901	590526562	1	10	01	2020	01	11	01	01	01	1934	01	1	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96	1941	01	200	01	07	01	1	01	2	01		96	3	01	71	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	14	01	51	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	3	01	1	01	3	01	2	01		96	1	01	1	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952650	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	952650	40100	0	0	0	0	0	0	0	0	96		2	01	1	01	2	01	2	01	2	01	3	01		96	0	01		96
2020	ES	36101	438996699	1	10	01	2020	01	8	01	04	01	1934	01	2	01		96		96		96	4	01	3	01	1	01	1	01	2	01		96		96	0	01	11	01	2	01	2	01		96		96		96		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01		96		96		96		96		96		96		96		96		96		96		96	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	3	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949740	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	949740	40100	0	0	0	0	0	0	05		2	01	1	01	2	01	3	01	3	01	3	01		96	0	01		96
2020	ES	36201	626211957	1	11	01	2020	01	4	01	04	01	1952	01	1	01		96		96	36202	01	2	01	1	01	3	01	1	01	2	01		96	1969	01	200	01	01	01		96		96		96	3	01	91	01	40	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01		96	03	01	1	01	2	01	2	01		96		96	17	01	50	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01		96		96		96		96	1082270	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1159770	40100	0	0	0	0	346108	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01	2	01	12	01		96
2020	ES	36202	631448981	1	11	01	2020	01	16	01	01	01	1961	01	2	01		96		96	36201	01	2	01	1	01	3	01	1	01	2	01		96	1976	01	300	01	02	01		96		96		96	3	01	91	01	23	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01	3	01	01	01	1	01	2	01	2	01		96		96	45	01	14	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01	2	01		96		96		96	1069450	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1142770	40100	0	0	0	0	344604	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		2	01	1	01	3	01	3	01	1	01	1	01	2	01	12	01		96
2020	ES	36203	631291206	1	11	01	2020	01	4	01	03	01	1990	01	1	01	36201	01	36202	01		96	1	01	3	01	3	01	3	01	1	01	35	01	2006	01	200	01	02	01		96		96		96	3	01	93	01	20	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	r	01	1	01	12	01	2	01	2	01	2	01		96		96	23	01	7	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01		96		96		96		96	1882526	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2313904	12000	0	0	0	0	688319	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	2	01	12	01		96
2020	ES	36204	634479865	1	11	01	2020	01	3	01	02	01	1992	01	2	01	36201	01	36202	01		96	1	01	3	01	3	01	1	01	2	01		96	2008	01	200	01	01	01		96		96		96	3	01	51	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	s	01		96	04	01	1	01	2	01	2	01		96		96	21	01	7	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	1314310	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1438770	40100	0	0	0	0	429392	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	2	01	12	01		96
2020	ES	36301	563446690	1	11	01	2020	01	6	01	11	01	1965	01	1	01		96		96	36302	01	2	01	1	01	3	01	1	01	2	01		96	1983	01	300	01	01	01		96		96		96	3	01	73	01	40	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	05	01	1	01	2	01	2	01		96		96	24	01	27	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	60000	1100	350050	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	60000	1100	476420	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01	2	01	12	01		96
2020	ES	36302	566584801	1	11	01	2020	01	3	01	03	01	1962	01	2	01		96		96	36301	01	2	01	1	01	1	01	1	01	2	01		96	1985	01	500	01	10	01	1	01	2	01		96	3	01	43	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01		96		96		96		96	1	01	2	01		96		96		96	19	01	25	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	10	01	2	01	2	01	3	01		96		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01		96	0	01		96
2020	ES	36303	567473711	1	11	01	2020	01	4	01	10	01	1998	01	2	01	36301	01	36302	01		96	1	01	3	01	1	01	1	01	2	01		96	2019	01	354	01	11	01	1	01	1	01	1	01	3	01	52	01		96	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	12	01		96		96		96		96	2	01	2	01		96		96		96	18	01	0	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	11	01	2	01	2	01	3	01	2	01		96	2	01		96	21350	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23060	40100	0	0	0	0	6956	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	1	01		96
2020	ES	36304	567473711	1	11	01	2020	01	4	01	12	01	1999	01	2	01	36301	01	36302	01		96	1	01	3	01	1	01	1	01	1	01	50	01	2016	01	344	01	06	01	1	01	2	01		96	3	01	51	01		96	3	01	0	01	0	01	0	01	0	01	0	01	0	01	9	01	0	01	0	01		96		96		96		96	2	01	2	01		96		96	03	01	19	01	0	01	06	01	06	01	06	01	06	01	06	01	06	01	01	01	01	01	01	01	06	01	06	01	06	01	2	01	2	01	3	01	2	01		96	2	01		96	200280	110100	2770	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219110	40100	2820	40100	0	0	67915	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		96	4	01		96
