HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F	HI022	HI022_F	HI090	HI090_F	HI100_1	HI100_1_F	HI100_2	HI100_2_F	HI100_3	HI100_3_F	HI100_4	HI100_4_F	HI100_5	HI100_5_F	HI100_6	HI100_6_F	HI100_7	HI100_7_F	HI100_8	HI100_8_F	HI100_9	HI100_9_F	HI110_1	HI110_1_F	HI110_2	HI110_2_F	HI110_3	HI110_3_F	HI110_4	HI110_4_F	HI120	HI120_F	HC010	HC010_F	HC020	HC020_F	HC030	HC030_F	HC040	HC040_F	HC050	HC050_F	HV010	HV010_F	HV070	HV070_F	HV020	HV020_F	HV080	HV080_F
2020	ES	24046	12	01	2020	1	2404601	01	2404601	01		96	18	01	3465677	12100	3465677	12100	1712137	12100	715906	01	0	0	0	0	0	0	0	0	0	0	0	0	20660	110100	0	0	0	0	0	0	203673	112000	0	0	17340	110100	0	0	4168270	20100	0	0	0	0	0	0	0	0	0	0	0	0	25480	40100	0	0	0	0	0	0	203673	12000	0	0	498920	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	120000	01	1	01	1	01	2	01	1	01	2	01	1	01	4	01	5	01	3	01	1978	01	2	01	2	01		96	110000	01	20981	01	1	01	1	01	96	96	06		96	3	09	2	3465677	4181583	0	0	0	1	01	3	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	22000	01	68000	01		96	200	01	20000	01	2	01		96		96	2	01	3	01
2020	ES	24047	12	01	2020	1	2404701	01	2404701	01		96	16	01	784949	12100	784949	12100	-160911	12000	651789	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160910	112000	0	0	0	0	0	0	945860	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160910	12000	0	0	0	0		96	2	01		96	2	01	2	01	2	01	1	01	1	01	1	01	2	01	3	01	2	01	120000	01	1	01		96	1	01	2	01	1	01	1	01	4	01	1	01	3	01	1999	01	2	01	2	01		96	60000	01	15076	01	1	01	1	01	01	01	06		96	1	03	1	784949	1436738	1	1	1	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96		97	1000	01	400	01		96	4	01		97		96	2	01	1	01
2020	ES	24049	12	01	2020	1	2404901	01	2404901	01		96	14	01	3191630	10100	3191630	10100	2235390	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297550	110100	0	0	4372690	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1181060	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	2	01	1	01	1	01	2	01	240000	01	1	01	1	01	2	01	1	01	2	01	1	01	4	01	3	01	1	01	2013	01	2	01	2	01	74751	01		96	85405	01	1	01	1	01	06	06	06		96	1	02	1	3191630	3191630	0	0	0	2	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	25000	01		97	5000	01		96	4000	01	4	01		96		96	2	01	1	01
2020	ES	24051	12	01	2020	1	2405101	01	2405101	01		96	17	01	665614	12078	148654	12000	148654	12000	697792	01	0	0	0	0	0	0	0	0	148653	112000	0	0	0	0	47704	112000	0	0	0	0	0	0	0	0	0	0	0	0	665613	32078	0	0	0	0	0	0	0	0	148653	12000	0	0	0	0	47704	12000	0	0	0	0	0	0	0	0	0	0	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	100000	01	2	01	2	01	1	01	1	01	1	01	1	01	4	01	2	01	2	01	2007	01	2	01	1	01		96	65000	01	16348	01	1	01	1	01	06	06	96	473	01	1	05	1	665614	1315701	1	1	0	1	01	3	01	1	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	13000	01	20000	01	5000	01		96	1300	01	3	01	12000000	01	11000000	01	2	01	1	01
2020	ES	24052	01	01	2021	1	2405201	01	2405201	01		96	12	01	1242520	10100	1242520	10100	0	0	571906	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1242520	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	2	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01	80000	01	3	01		96	2	01	2	01	2	01	2	01	4	01	1	01	3	01		97	2	01	1	01		96	70000	01	23556	01	1	01	1	01	96	96	96		96	1	06	1	1242520	1814426	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	24000	01		96		96		96	4	01		97		96	2	01	1	01
2020	ES	24054	01	01	2021	1	2405401	01	2405401	01		96	15	01	5131314	12096	4948290	10100	186780	10100	0	00	0	0	0	0	183023	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107810	110100	0	0	5239123	32097	0	0	0	0	183023	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107810	1100	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	220000	01	3	01		96	1	01	2	01	2	01	1	01	4	01	3	01	3	01	2013	01	2	01	1	01	90811	01		96	104659	01	1	01	1	01	96	96	96		96	2	07	1.5	5131314	5131314	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	90000	01	35000	01	1000	01	1500	01	1	01		96		96	2	01	4	01
2020	ES	24055	12	01	2020	1	2405501	01	2405501	01		96	10	01	8311990	10100	8311990	10100	8311990	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16090	110100	0	0	12109540	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3797550	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	6	01	300000	01	2	01		96	2	01	1	01	1	01	1	01	4	01	3	01	2	01	2016	01	1	01	1	01	79751	01		96	86877	01	1	01	1	01	96	96	96		96	2	08	1.5	8311990	8311990	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	25000	01	20000	01	8000	01		96	1	01		96		96	2	01	4	01
2020	ES	24059	11	01	2020	1	2405901	01	2405901	01		96	7	01	1409000	10100	1409000	10100	465030	10100	713158	01	0	0	0	0	0	0	0	0	0	0	0	0	376430	110100	0	0	0	0	0	0	0	0	0	0	-88600	110100	0	0	1408700	20100	0	0	0	0	0	0	0	0	0	0	0	0	464730	40100	0	0	0	0	0	0	0	0	0	0	-300	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	5	01	60000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1983	01	2	01	1	01		96	100000	01	23839	01	1	01	1	01	96	96	96		96	1	03	1	1409000	2122158	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	20000	01	6000	01	1500	01		96	1	01		97		96	2	01	4	01
2020	ES	24060	12	01	2020	1	2406001	01	2406001	01		96	6	01	7987480	10100	7987480	10100	4971100	10100	713273	01	0	0	0	0	0	0	0	0	0	0	0	0	1431980	110100	0	0	0	0	0	0	0	0	0	0	-73710	110100	0	0	10276770	20100	0	0	0	0	0	0	0	0	0	0	0	0	1773040	40100	0	0	0	0	0	0	0	0	0	0	2289290	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1983	01	2	01	1	01		96	100000	01	24514	01	1	01	1	01	96	96	96		96	2	07	1.5	7987480	8700753	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01		96	5000	01	3000	01	1	01		97		96	2	01	4	01
2020	ES	24061	12	01	2020	1	2406101	01	2406101	01		96	6	01	1686600	10100	0	0	0	0	810358	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1686600	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	5	01		97	2	01	1	01	2	01	2	01	2	01	1	01	4	01	1	01	5	01	1982	01	2	01	1	01		96	130000	01	30927	01	1	01	1	01	96	96	96		96	1	02	1	1686600	2496958	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	30000	01		96	5000	01		96	1	01		97		96	2	01	3	01
2020	ES	24062	12	01	2020	1	2406201	01	2406201	01		96	8	01	5391340	10100	5391340	10100	5391340	10100	710126	01	0	0	0	0	0	0	0	0	480000	110100	480000	110100	0	0	63573	110100	0	0	0	0	0	0	0	0	-179200	110100	0	0	7299130	20100	0	0	0	0	0	0	0	0	480000	10100	480000	10100	0	0	63573	10100	0	0	0	0	0	0	0	0	1907790	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	250000	01	2	01	2	01	2	01	2	01	1	01	1	01	3	01	2	01	5	01	1997	01	2	01	1	01		96	100000	01	31679	01	1	01	1	01	96	96	96	500	01	2	10	1.5	5391340	6037892	0	0	0	1	01	3	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	50000	01	100000	01		96		96	3700	01	1	01		97		97	2	01	1	01
2020	ES	24063	12	01	2020	1	2406302	01	2406301	01		96	20	01	3379500	10100	-335470	10100	-335470	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	19780	110100	0	0	0	0	0	0	360000	110100	0	0	-4750	110100	0	0	3739500	20100	0	0	0	0	0	0	0	0	0	0	0	0	24530	40100	0	0	0	0	0	0	360000	10100	0	0	0	0	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01		97	1	01		96	1	01	1	01	1	01	2	01	4	01	3	01	4	01		97	1	01	1	01		97		96		97	1	01	1	01	96	96	96		96	2	07	1.5	3379500	3379500	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96		97		97		97		96		97		96		96	2	01		97
2020	ES	24064	11	01	2020	1	2406401	01	2406401	01		96	7	01	6407198	12084	6407198	12084	6407198	12084	657587	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-122570	110100	0	0	7940709	32086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1533511	1093		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	240000	01	2	01	2	01	2	01	2	01	2	01	1	01	3	01	1	01	5	01	1983	01	2	01	1	01		96	100000	01	24986	01	1	01	1	01	96	96	96		96	4	09	2.5	6407198	7064785	0	0	0	1	01	3	01	1	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	18000	01	50000	01		96	4000	01	18400	01	1	01		97		96	2	01	4	01
2020	ES	24065	12	01	2020	1	2406502	01	2406501	01		96	6	01	3937052	12068	3681182	12066	3681182	12066	772148	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-162120	110100	0	0	4610893	32070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673841	1080		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01		97	2	01		96	2	01	2	01	2	01	1	01	3	01	1	01	3	01	2015	01	2	01	1	01		96	100000	01	31297	01	1	01	1	01	96	96	96		96	4	14	2.3	3937052	4709200	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	80000	01		96	15000	01		97	4	01		97		96	2	01	3	01
2020	ES	24067	12	01	2020	1	2406701	01	2406701	01		96	5	01	5108480	10100	5108480	10100	2148820	10100	442267	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7720	110100	0	0	6108580	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000100	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	5	01	160000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	6	01	1983	01	2	01	1	01		96		97	26277	01	1	01	1	01	96	96	96		96	3	09	2	5108480	5550747	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	90000	01		96	2000	01		96	1	01		97		96	2	01	3	01
2020	ES	24068	01	01	2021	1	2406801	01	2406801	01		96	5	01	2354020	10100	2354020	10100	2354020	10100	371311	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720000	110100	720000	110100	-64440	110100	0	0	3500240	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720000	10100	720000	10100	426220	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01		97	2	01	2	01	2	01	2	01	2	01	2	01	4	01	4	01	5	01	1982	01	2	01	1	01	14100	01		97	25464	01	1	01	1	01	96	96	96		96	2	08	1.5	2354020	2725331	0	0	0	1	01	3	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	1	01	2	01	2	01	2	01	24500	01	25000	01		96	5000	01	11600	01	1	01		96		96	2	01	4	01
2020	ES	24076	12	01	2020	1	2407601	01	2407601	01		96	13	01	4109220	10100	4109220	10100	2399450	10100	1015114	01	1564600	110100	0	0	0	0	0	0	0	0	0	0	894880	110100	0	0	0	0	0	0	0	0	0	0	204540	110100	0	0	4998930	20100	1886760	40100	0	0	0	0	0	0	0	0	0	0	1144500	40100	0	0	0	0	0	0	0	0	0	0	889710	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	220000	01	1	01		96	2	01	1	01	1	01	2	01	4	01	1	01	4	01	2004	01	2	01	1	01		96	140000	01	38964	01	1	01	1	01	06	06	96		96	2	07	1.5	4109220	5124334	0	0	0	3	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	80000	01		96	1200	01	6000	01	2	01	37000000	01		96	1	01	3	01
2020	ES	24079	11	01	2020	1	2407901	01	2407901	01		96	31	01	3395590	10100	3395590	10100	575490	10100	539670	01	661760	110100	0	0	0	0	0	0	0	0	0	0	7830	110100	0	0	0	0	0	0	0	0	0	0	94100	110100	0	0	3999190	20100	661760	40100	0	0	0	0	0	0	0	0	0	0	9670	40100	0	0	0	0	0	0	0	0	0	0	603600	1100		96	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	3	01	100000	01	1	01	1	01	1	01	2	01	1	01	1	01	3	01	1	01	4	01	1990	01	1	01	1	01		96		97	16320	01	1	01	1	01	06	06	96		96	1	06	1	3395590	3935260	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01	2000	01	400	01	10200	01	1	01		97		96	1	01	3	01
2020	ES	24080	12	01	2020	1	2408001	01	2408001	01		96	10	01	5797290	10100	5797290	10100	5797290	10100	893392	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225105	110100	0	0	0	0	0	0	0	0	21960	110100	0	0	7665720	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225105	10100	0	0	0	0	0	0	0	0	1868430	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	6	01	130000	01	2	01	2	01	2	01	1	01	1	01	2	01	4	01	2	01	2	01	2015	01	1	01	1	01		96	120000	01	36721	01	1	01	1	01	96	96	96	569	01	2	08	1.5	5797290	6465576	0	0	0	1	01	3	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	1	01	2	01	2	01	2	01	36000	01	60000	01	15000	01		96	28300	01	1	01	30000000	01	15000000	01	1	01	3	01
2020	ES	24091	01	01	2021	1	2409101	01	2409101	01		96	15	01	6410610	10100	6410610	10100	6410610	10100	653412	01	0	0	0	0	0	0	0	0	0	0	0	0	4000	110100	0	0	0	0	0	0	0	0	0	0	-42060	110100	0	0	8711490	20100	0	0	0	0	0	0	0	0	0	0	0	0	5370	40100	0	0	0	0	0	0	0	0	0	0	2300880	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	1	01	2	01	2	01	4	01	1	01	4	01	1997	01	2	01	1	01		96		97	21698	01	1	01	1	01	96	96	96		96	2	08	1.5	6410610	7064022	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01	25000	01		96	12700	01	4	01		97		96	1	01	3	01
2020	ES	24092	12	01	2020	1	2409201	01	2409201	01		96	12	01	1650130	10100	1650130	10100	1650130	10100	1001967	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020580	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370450	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	5	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	6	01	2019	01	1	01	1	01		96	120000	01	21369	01	1	01	1	01	96	96	96		96	1	04	1	1650130	2652097	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	60000	01	15000	01	3000	01	15000	01	1	01	35000000	01		96	2	01	3	01
2020	ES	24093	12	01	2020	1	2409301	01	2409301	01		96	13	01	2053040	10100	1765040	10100	120030	10100	0	00	0	0	0	0	0	0	288000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-120030	110100	0	0	1933010	20100	0	0	0	0	0	0	288000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-120030	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	2	01		97	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	2	01	2013	01	2	01	2	01	85000	01		96	103289	01	1	01	1	01	06	06	06		96	2	07	1.5	2053040	2053040	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96		97		96		96		96	4	01		96		96	2	01	1	01
2020	ES	24096	12	01	2020	1	2409601	01	2409601	01		96	15	01	3355540	10100	3355540	10100	3355540	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16650	110100	0	0	4235370	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879830	1100	3	01	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	250000	01	1	01	2	01	2	01	2	01	2	01	2	01	4	01	3	01	5	01	2013	01	2	01	1	01	80000	01		96	92716	01	1	01	1	01	96	96	96		96	3	09	2	3355540	3355540	0	0	0	2	01	3	01	1	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	3600	01	35000	01		96	8000	01		96	1	01		96		96	2	01	1	01
2020	ES	24097	12	01	2020	1	2409701	01	2409701	01		96	12	01	3553880	10100	3553880	10100	3553880	10100	536180	01	0	0	0	0	0	0	0	0	0	0	0	0	21110	110100	0	0	0	0	0	0	0	0	0	0	-153870	110100	0	0	4075380	20100	0	0	0	0	0	0	0	0	0	0	0	0	26460	40100	0	0	0	0	0	0	0	0	0	0	521500	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01	3	01	2	01	1	01	2	01	2	01	3	01	1	01	5	01	1990	01	2	01	1	01		96		97	21243	01	1	01	1	01	06	06	96		96	4	14	2.5	3553880	4090060	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	70000	01	9000	01	9000	01	12100	01	2	01		97		96	1	01	1	01
2020	ES	24100	12	01	2020	1	2410001	01	2410001	01		96	14	01	2735399	12071	2588819	12070	2588819	12070	0	00	450590	110100	0	0	0	0	0	0	0	0	0	0	800	110100	0	0	0	0	0	0	0	0	0	0	321750	110100	0	0	3592627	32076	450590	40100	0	0	0	0	0	0	0	0	0	0	990	40100	0	0	0	0	0	0	0	0	0	0	857228	1090	2	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	3	01	300000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2019	01	2	01	1	01	80000	01		96	93364	01	1	01	1	01	01	06	96		96	3	09	2	2735399	2735399	0	0	0	2	01	3	01	1	01	2	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	1	01	2	01	2	01	2	01	45000	01	50000	01		96	12000	01		96	4	01		96		96	2	01	2	01
2020	ES	24102	12	01	2020	1	2410201	01	2410201	01		96	12	01	4404820	10100	4404820	10100	4404820	10100	754389	01	0	0	0	0	0	0	0	0	600000	110100	600000	110100	0	0	30000	110100	0	0	0	0	0	0	0	0	-117370	110100	0	0	5491460	20100	0	0	0	0	0	0	0	0	600000	10100	600000	10100	0	0	30000	10100	0	0	0	0	0	0	0	0	1086640	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	4	01	300000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	2	01	4	01	1995	01	1	01	1	01		96	90000	01	27079	01	1	01	1	01	96	96	96	165	01	3	11	2	4404820	5129209	0	0	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	55000	01	20000	01	10000	01		96	2	01	25000000	01	4400000	01	2	01	1	01
2020	ES	24104	12	01	2020	1	2410401	01	2410401	01		96	12	01	2072730	10100	2072730	10100	2072730	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	110100	0	0	35430	110100	0	0	2772840	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	10100	0	0	640110	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	2	01	1	01	2	01	3	01	200000	01	1	01	2	01	2	01	2	01	2	01	2	01	4	01	3	01	2	01	2014	01	2	01	1	01	58000	01		96	67671	01	1	01	1	01	06	06	96		96	1	05	1	2072730	2072730	0	0	0	2	01	3	01	1	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	2	01	2	01	1	01	2	01	2	01	2	01	11700	01	25000	01	5000	01	2500	01		96	4	01		96		96	2	01	1	01
2020	ES	24105	11	01	2020	1	2410501	01	2410501	01		96	10	01	838220	12000	838220	12000	838220	12000	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	926215	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87995	1000	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	4	01		97	1	01	1	01	2	01	2	01	2	01	2	01	4	01	3	01	3	01	2017	01	2	01	1	01	80000	01		96	94364	01	1	01	1	01	96	96	96		96	3	09	2	838220	838220	1	1	0	2	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96		97		96	13000	01		96	1	01		96		96	2	01	1	01
2020	ES	24109	12	01	2020	1	2410901	01	2410901	01		96	16	01	4095930	10100	4095930	10100	257410	10100	651958	01	0	0	0	0	0	0	0	0	0	0	0	0	94780	110100	0	0	0	0	0	0	0	0	0	0	136480	110100	0	0	4981750	20100	0	0	0	0	0	0	0	0	0	0	0	0	117010	40100	0	0	0	0	0	0	0	0	0	0	885820	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1977	01	2	01	1	01		96	80000	01	21469	01	1	01	1	01	96	96	96		96	2	07	1.5	4095930	4747888	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	80000	01		96	3000	01		96	1	01		97		96	2	01	4	01
2020	ES	24110	12	01	2020	1	2411001	01	2411003	01		96	10	01	4193170	10100	4193170	10100	271080	10100	694989	01	633180	110100	0	0	0	0	0	0	0	0	0	0	1090	110100	0	0	0	0	200000	110100	0	0	0	0	163190	110100	0	0	4917410	20100	633180	40100	0	0	0	0	0	0	0	0	0	0	1350	40100	0	0	0	0	200000	10100	0	0	0	0	524240	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	4	01	360000	01	2	01		96	2	01	2	01	2	01	1	01	4	01	1	01	4	01	1990	01	2	01	1	01		96	70000	01	21235	01	1	01	1	01	96	96	96		96	3	09	2	4193170	4888159	0	0	0	1	01	3	01	0	01		96		96		96		96		96		96		96		96		96		96		96		96		96		96	100000	01		96	4000	01		96	1	01	38500000	01		96	2	01	3	01
