PB010	PB020	PB030	PB040	PB040_F	PB100	PB100_F	PB110	PB110_F	PB120	PB120_F	PB130	PB130_F	PB140	PB140_F	PB150	PB150_F	PB160	PB160_F	PB170	PB170_F	PB180	PB180_F	PB190	PB190_F	PB200	PB200_F	PB210	PB210_F	PB220A	PB220A_F	PE010	PE010_F	PE020	PE020_F	PE030	PE030_F	PE040	PE040_F	PL031	PL031_F	PL015	PL015_F	PL020	PL020_F	PL025	PL025_F	PL040	PL040_F	PL051	PL051_F	PL060	PL060_F	PL073	PL073_F	PL074	PL074_F	PL075	PL075_F	PL076	PL076_F	PL080	PL080_F	PL085	PL085_F	PL086	PL086_F	PL087	PL087_F	PL089	PL089_F	PL090	PL090_F	PL100	PL100_F	PL111A	PL111A_F	PL120	PL120_F	PL130	PL130_F	PL140	PL140_F	PL150	PL150_F	PL160	PL160_F	PL170	PL170_F	PL180	PL180_F	PL190	PL190_F	PL200	PL200_F	PL211A	PL211A_F	PL211B	PL211B_F	PL211C	PL211C_F	PL211D	PL211D_F	PL211E	PL211E_F	PL211F	PL211F_F	PL211G	PL211G_F	PL211H	PL211H_F	PL211I	PL211I_F	PL211J	PL211J_F	PL211K	PL211K_F	PL211L	PL211L_F	PH010	PH010_F	PH020	PH020_F	PH030	PH030_F	PH040	PH040_F	PH050	PH050_F	PH060	PH060_F	PH070	PH070_F	PY010N	PY010N_F	PY020N	PY020N_F	PY021N	PY021N_F	PY035N	PY035N_F	PY050N	PY050N_F	PY080N	PY080N_F	PY090N	PY090N_F	PY100N	PY100N_F	PY110N	PY110N_F	PY120N	PY120N_F	PY130N	PY130N_F	PY140N	PY140N_F	PY010G	PY010G_F	PY020G	PY020G_F	PY021G	PY021G_F	PY030G	PY030G_F	PY035G	PY035G_F	PY050G	PY050G_F	PY080G	PY080G_F	PY090G	PY090G_F	PY100G	PY100G_F	PY110G	PY110G_F	PY120G	PY120G_F	PY130G	PY130G_F	PY140G	PY140G_F	P78A_U	P78B_U	PD020	PD020_F	PD030	PD030_F	PD050	PD050_F	PD060	PD060_F	PD070	PD070_F	PD080	PD080_F	PT220	PT220_F	PT230	PT230_F	PT240	PT240_F	PT020	PT020_F	PT030	PT030_F	PT040	PT040_F	PT250	PT250_F	PT210	PT210_F	PT060	PT060_F	PT070	PT070_F	PT090	PT090_F	PT100	PT100_F	PT110	PT110_F	PT120	PT120_F	PT130	PT130_F	PT140	PT140_F	PT150	PT150_F	PT160	PT160_F	PT170	PT170_F	PT180	PT180_F	PT190	PT190_F	PT260	PT260_F	PT270	PT270_F	PT280	PT280_F
2019	ES	50702	357021027	1	11	01	2019	01	56	01	12	01	1969	01	2	01		96		96		96	1	01	3	01	3	01	3	01	2	01		96	1986	01	300	01	01	01		96		96		96	3	01	91	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	t	01		96	01	01	1	01	2	01	2	01		96		96	14	01	20	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	1098360	112000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1281420	42000	0	0	0	0	373111	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	2	01	2	01	1	01	3	01	3	01	3	01	3	01	2	01	1	01	1	01	2	01	5	01	7	01		93		93	4	01	1	01	1	01	2	01
2019	ES	50901	347513510	1	12	01	2019	01	9	01	08	01	1980	01	2	01		96		96	50902	01	2	01	1	01	1	01	1	01	2	01		96	2001	01	500	01	01	01		96		96		96	3	01	52	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	06	01	1	01	2	01	2	01		96		96	21	01	18	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01	2	01		96		96		96	1341480	110100	264000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1525820	40100	264000	40100	0	0	472640	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01		93	5	01	6	01	1	01	1	01	1	01
2019	ES	50902	348728198	1	12	01	2019	01	10	01	05	01	1970	01	1	01		96		96	50901	01	2	01	1	01	1	01	1	01	2	01		96	1990	01	500	01	01	01		96		96		96	3	01	21	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	10	01	g	01		96	13	01	1	01	2	01	2	01		96		96	20	01	28	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96		96		96	3127850	110100	563110	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3776990	40100	563110	40100	0	0	787908	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	7	01		93		93	5	01	1	01	1	01	1	01
2019	ES	51101	338124856	1	12	01	2019	01	4	01	01	01	1943	01	1	01		96		96	51102	01	2	01	1	01	1	01	1	01	2	01		96	1957	01	100	01	07	01	1	01	2	01		96	3	01	81	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	14	01	46	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	5	01	1	01	1	01		96		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1990630	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	2257550	40100	0	0	0	0	0	0	0	0	02		2	01	2	01	2	01	2	01	2	01	2	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	51102	337607578	1	12	01	2019	01	3	01	04	01	1945	01	2	01		96		96	51101	01	2	01	1	01	1	01	1	01	2	01		96	1959	01	100	01	07	01	1	01	2	01		96	3	01	94	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	12	01	49	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276170	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1276170	40100	0	0	0	0	0	0	0	0	02		2	01	2	01	2	01	2	01	2	01	2	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	51401	379961539	1	12	01	2019	01	5	01	09	01	1954	01	1	01		96		96	51402	01	2	01	1	01	1	01	1	01	2	01		96	1968	01	200	01	08	01	1	01	2	01		96	3	01	51	01		96	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	15	01	25	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	3	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013470	110100	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013470	40100	0	0	02		1	01	1	01	1	01	3	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	51402	381572358	1	12	01	2019	01	6	01	06	01	1954	01	2	01		96		96	51401	01	2	01	1	01	1	01	1	01	2	01		96	1969	01	300	01	01	01		96		96		96	3	01	53	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	s	01		96	03	01	1	01	2	01	2	01		96		96	14	01	25	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	0	0	0	0	0	0	0	0	290810	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	323360	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	51901	599370329	1	12	01	2019	01	9	01	02	01	1965	01	2	01		96		96	51902	01	2	01	1	01	1	01	1	01	2	01		96	1986	01	500	01	01	01		96		96		96	3	01	22	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	q	01		96	13	01	1	01	2	01	2	01		96		96	18	01	34	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	2755770	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3637210	40100	0	0	0	0	1082316	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	1	01	2	01	3	01	5	01	1	01	1	01	1	01
2019	ES	51902	605649973	1	12	01	2019	01	9	01	10	01	1966	01	1	01		96		96	51901	01	2	01	1	01	1	01	1	01	2	01		96	1982	01	300	01	01	01		96		96		96	3	01	54	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	n	01		96	13	01	1	01	2	01	2	01		96		96	16	01	33	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	2708580	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3560740	40100	0	0	0	0	1064033	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01		93	6	01	3	01		93	6	01	3	01	1	01	1	01	3	01
2019	ES	51903	619899138	1	12	01	2019	01	10	01	01	01	1992	01	2	01	51902	01	51901	01		96	1	01	3	01	1	01	1	01	2	01		96	2016	01	500	01	01	01		96		96		96	3	01	44	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	r	01		96	14	01	2	01	2	01	2	01		96		96	19	01	4	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96	2	01		96	791020	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	863800	40100	0	0	0	0	260850	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	1	01	2	01	5	01	1	01	1	01	2	01	5	01	1	01	1	01	1	01
2019	ES	51904	604568142	1	12	01	2019	01	12	01	11	01	1994	01	2	01	51902	01	51901	01		96	1	01	3	01	1	01	1	01	2	01		96	2017	01	500	01	01	01		96		96		96	3	01	25	01	40	01	6	01	0	01	0	01	0	01	0	01	0	01	0	01	6	01	0	01	0	01		96	m	01		96	15	01	2	01	2	01	2	01		96		96	23	01	1	01	06	01	06	01	06	01	06	01	06	01	06	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	659930	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697250	40100	0	0	0	0	154301	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	52001	769471609	1	10	01	2019	01	10	01	02	01	1963	01	1	01		96		96	52002	01	2	01	1	01	1	01	1	01	2	01		96	1988	01	500	01	01	01		96		96		96	3	01	35	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	h	01		96	13	01	1	01	1	01	2	01		96		96	25	01	30	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96	2	01		96	3084720	110100	15450	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4086870	40100	15450	40100	0	0	1001194	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	2	01	2	01	1	01	1	01	2	01		94		94	1	01	1	01		94	1	01		94		94		94	1	01	1	01	5	01	5	01	1	01	1	01	1	01
2019	ES	52002	766175615	1	10	01	2019	01	6	01	09	01	1950	01	2	01		96		96	52001	01	2	01	1	01	1	01	1	01	2	01		96	1979	01	500	01	07	01	1	01	2	01		96	3	01	22	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	1	01		96		96		96	30	01	32	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	2	01	2	01	3	01	2	01		96	2	01		96	40280	110100	0	0	0	0	0	0	63270	110100	0	0	0	0	2273250	110100	0	0	0	0	0	0	0	0	40280	40100	0	0	0	0	0	00	0	0	63270	40100	0	0	0	0	2614000	40100	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	52101	1514833971	1	10	01	2019	01	9	01	02	01	1969	01	2	01		96		96		96	1	01	3	01	1	01	1	01	2	01		96	1984	01	200	01	01	01		96		96		96	3	01	52	01	40	01	8	01	0	01	0	01	0	01	4	01	0	01	0	01	0	01	0	01	0	01		96	i	01		96	11	01	2	01	2	01	2	01		96	04	01	19	01	24	01	01	01	01	01	01	01	01	01	05	01	05	01	05	01	05	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	905970	110100	9030	110100	0	0	0	0	0	0	0	0	411530	110100	0	0	0	0	0	0	0	0	0	0	1066850	40100	9060	40100	0	0	287781	01	0	0	0	0	0	0	443780	40100	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	4	01	1	01	1	01	2	01
2019	ES	52501	427310886	1	10	01	2019	01	13	01	06	01	1980	01	2	01		96		96	52502	01	1	01	2	01	1	01	1	01	2	01		96	2001	01	500	01	05	01	1	01	1	01	1	01	2	01	26	01		96	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	20	01	15	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	05	01	2	01	2	01	3	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01		93	7	01	7	01		93		93	5	01	1	01	1	01	1	01
2019	ES	52502	428883064	1	10	01	2019	01	13	01	12	01	1980	01	1	01		96		96	52501	01	1	01	2	01	1	01	1	01	2	01		96	2000	01	500	01	03	01		96		96		96	2	01	21	01	40	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	14	01		96		96	2	01		96		96	17	01	15	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	03	01	2	01	2	01	3	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	1596520	110100	0	0	307100	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	2302780	40100	0	0	307100	40100	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	2	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	2	01	2	01	9	01	5	01	1	01	1	01	1	01
2019	ES	52801	407566340	1	10	01	2019	01	14	01	04	01	1963	01	2	01		96		96	52804	01	2	01	1	01	1	01	1	01	2	01		96	1981	01	300	01	08	01	1	01	2	01		96	3	01	32	01		96	0	01	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	18	01	14	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	08	01	4	01	1	01	1	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068030	110100	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1068030	40100	0	0	05		1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	1	01	2	01	5	01	5	01	1	01	1	01	1	01
2019	ES	52802	410744164	1	10	01	2019	01	20	01	05	01	1986	01	1	01	52804	01	52801	01		96	1	01	3	01	1	01	1	01	2	01		96	2010	01	500	01	01	01		96		96		96	3	01	26	01	30	01	0	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	10	01	m	01		96	11	01	2	01	2	01	2	01		96		96	18	01	10	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	02	01	2	01	2	01	3	01	2	01		96	2	01		96	687840	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1357890	40100	0	0	0	0	2036369	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	1	01	2	01	5	01	1	01	2	01	3	01	5	01	1	01	1	01	1	01
2019	ES	52803	409741425	1	10	01	2019	01	10	01	01	01	1994	01	2	01	52804	01	52801	01		96	1	01	3	01	1	01	1	01	2	01		96	2012	01	500	01	01	01		96		96		96	3	01	51	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	m	01		96	02	01	1	01	2	01	2	01		96		96	21	01	4	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96	2	01		96	695060	110100	0	0	0	0	0	0	0	0	0	0	6080	110100	0	0	0	0	0	0	0	0	0	0	761910	40100	0	0	0	0	242567	01	0	0	0	0	0	0	6080	40100	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	52804	407212063	1	11	01	2019	01	17	01	10	01	1959	01	1	01		96		96	52801	01	2	01	1	01	1	01	1	01	2	01		96	1977	01	300	01	01	01		96		96		96	3	01	52	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	g	01		96	02	01	1	01	1	01	2	01		96		96	18	01	40	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	3	01	1	01	2	01	2	01		96	2	01		96	1838110	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2837610	40100	0	0	0	0	3453748	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01		1	01	1	01	1	01	3	01	1	01	1	01		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97		97
2019	ES	52901	388491588	1	10	01	2019	01	8	01	12	01	1971	01	2	01		96		96	52902	01	2	01	1	01	1	01	1	01	2	01		96	1986	01	200	01	05	01	1	01	1	01	1	01	3	01	52	01		96	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96	01	01	18	01	21	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	700920	110100	1940	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180030	110100	0	0	0	0	751190	40100	1940	40100	0	0	236269	01	0	0	0	0	0	0	0	0	0	0	0	0	180030	40100	0	0	0	0	96		1	01	1	01	1	01	3	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	7	01	7	01		93		93	4	01	1	01	1	01	2	01
2019	ES	52902	389376743	1	10	01	2019	01	9	01	08	01	1969	01	1	01		96		96	52901	01	2	01	1	01	1	01	1	01	2	01		96	1984	01	200	01	01	01		96		96		96	3	01	83	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	h	01		96	13	01	1	01	2	01	2	01		96		96	15	01	35	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01	2	01		96		96		96	2979440	110100	9850	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3991970	40100	11690	40100	0	0	1218146	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	1	01	0	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	6	01		93		93	7	01		93		93	2	01	1	01	1	01	2	01
2019	ES	53001	341666737	1	10	01	2019	01	8	01	12	01	1943	01	1	01		96		96	53002	01	2	01	1	01	1	01	1	01	2	01		96	1957	01	100	01	07	01	1	01	2	01		96	2	01	75	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96		96		96		96		96		96	14	01	45	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	4	01	1	01	2	01	2	01		96		96		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077310	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	1077310	40100	0	0	0	0	0	0	0	0	02		1	01	1	01	3	01	3	01	1	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	53002	341144040	1	10	01	2019	01	5	01	10	01	1947	01	2	01		96		96	53001	01	2	01	1	01	1	01	1	01	2	01		96	1959	01	100	01	07	01	1	01	2	01		96	3	01	52	01		96	0	01	0	01	0	01	0	01	0	01	12	01	0	01	0	01	0	01	0	01		96		96		96		96	1	01	2	01		96		96		96	16	01	36	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	07	01	4	01	2	01	2	01	2	01		96	2	01		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974960	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	974960	40100	0	0	0	0	0	0	0	0	01		1	01	1	01	3	01	1	01	2	01	1	01		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90		90
2019	ES	53101	513079488	1	10	01	2019	01	15	01	03	01	1980	01	1	01		96		96		96	1	01	3	01	3	01	1	01	2	01		96	1998	01	300	01	01	01		96		96		96	3	01	82	01	40	01	8	01	0	01	0	01	0	01	4	01	0	01	0	01	0	01	0	01	0	01		96	c	01		96	13	01	2	01	2	01	2	01		96		96	22	01	5	01	05	01	05	01	05	01	05	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	2	01	2	01	3	01		96		96		96		96	402543	112000	0	0	0	0	0	0	0	0	0	0	98928	112000	0	0	0	0	0	0	0	0	0	0	441455	12000	0	0	0	0	143502	01	0	0	0	0	0	0	108490	12000	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	3	01	2	01	1	01	1	01	1	01	4	01	3	01	2	01	1	01	3	01	2	01		94		94	3	01	3	01		94	1	01		94		94		94	1	01	2	01	7	01	3	01	1	01	2	01	2	01
2019	ES	53201	251689774	1	10	01	2019	01	11	01	02	01	1973	01	2	01		96		96	53202	01	2	01	1	01	1	01	1	01	2	01		96	1996	01	500	01	01	01		96		96		96	3	01	43	01	40	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	h	01		96	11	01	1	01	2	01	2	01		96		96	23	01	22	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96	2	01		96	1477220	110100	0	0	0	0	60000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1717100	40100	0	0	0	0	512441	01	60000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	6	01	1	01	1	01	1	01
2019	ES	53202	252309455	1	10	01	2019	01	13	01	02	01	1974	01	1	01		96		96	53201	01	2	01	1	01	1	01	1	01	2	01		96	1996	01	500	01	01	01		96		96		96	3	01	43	01	60	01	12	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01	0	01		96	h	01		96	12	01	1	01	1	01	2	01		96		96	18	01	25	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	01	1	01	2	01	3	01		96		96		96		96	9517500	110100	0	0	0	0	120000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15530420	40100	0	0	0	0	1359193	01	120000	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96		1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	3	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	8	01	7	01		93		93	4	01	1	01	1	01	1	01
