HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB100	HB100_F	HB120	HB120_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS022	HS022_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS090	HS090_F	HS110	HS110_F	HS120	HS120_F	HS150	HS150_F	HD080	HD080_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH050	HH050_F	HH060	HH060_F	HH070	HH070_F	HI010	HI010_F	HI020	HI020_F	HI030	HI030_F	HI040	HI040_F	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	VHMATDEP	HS200	HS200_F	HS210	HS210_F	HS220	HS220_F	POBRECAT
2022	ES	12271	5	1	2022	1	1227102	1	1227102	1	15	1	4	1	3875232	21	3818432	21	3818432	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	156190	21	0	16	4552682	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	677449	25	3	1	3	1	2	1		96	2	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	4	1	3	1	10	1	1	1	54400	1	72713	1	2	1		96		96	2	1		96	4	14	25	3875232	3875232	0	0	2	1	2	1	2	1	0
2022	ES	12274	5	1	2022	1	1227401	1	1227401	1	18	1	5	1	5030920	21	3956290	21	3956290	21	603340	56	32970	21	450000	11	0	11	0	11	0	16	0	16	0	21	285438	11	0	11	11500	11	0	16	0	16	-198900	21	4000	16	5789640	25	32970	25	450000	15	0	15	0	15	0	16	0	16	0	25	285438	11	0	15	11500	11	0	16	0	16	747220	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	2	1	2	1	7	1	1	1		96	55415	1	1	1	3	1		96	2	1	71000	1	5	13	24	5030920	5348822	0	0	3	1	3	1	3	1	0
2022	ES	12276	5	1	2022	1	1227601	1	1227601	1	7	1	2	1	2656350	21	2656350	21	1188610	21	513340	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	15000	11	0	16	0	16	0	11	0	16	2765200	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	15000	11	0	16	0	16	93850	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	6	1		96	1	1	1	1	1	1	7	1	1	1		96	31189	1	2	1		96		96	2	1		96	2	7	15	2656350	3169690	0	0	3	1	2	1	3	1	0
2022	ES	12277	6	1	2022	1	1227701	1	1227701	1	6	1	1	1	3161040	21	3161040	21	-111630	21	711340	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	75200	11	0	16	0	16	36430	21	10000	16	3803890	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	75200	11	0	16	0	16	567650	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	1	1	1	1	8	1	1	1		96	21441	1	2	1		96		96	2	1		96	1	6	10	3161040	3872380	0	0	3	1	1	1	3	1	0
2022	ES	13016	5	1	2022	1	1301601	1	1301601	1	20	1	4	1	3250900	21	3250900	21	3250900	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-53550	21	0	16	3782910	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	532010	25	2	1	2	1	2	1		96	1	1	1	1	2	1	1	1	1	1	5	1		96	3	1	3	1	3	1	5	1	1	1	32000	1	39343	1	2	1		96		96	2	1		96	4	12	23	3250900	3250900	0	0	3	1	3	1	3	1	0
2022	ES	13017	6	1	2022	1	1301701	1	1301701	1	7	1	1	1	3737484	21	3737484	21	642974	21	435321	56	746200	21	0	11	0	11	0	11	0	16	0	16	51020	21	0	11	0	11	24855	11	0	16	0	16	129390	21	0	16	4747000	25	860720	25	0	15	0	15	0	15	0	16	0	16	63060	25	0	11	0	15	24855	11	0	16	0	16	984660	25		96	3	1	2	1		96	2	1	1	1	1	1	3	1	3	1	4	1		96	1	1	3	1	1	1	6	1	1	1		96	18868	1	2	1		96		96	2	1		96	1	6	10	3737484	4172805	0	0	3	1	3	1	3	1	0
2022	ES	13018	7	1	2022	1	1301801	1	1301801	1	10	1	3	1	5821485	21	5821485	21	3644905	21	475018	56	71200	21	0	11	0	11	0	11	0	16	0	16	5440	21	128923	11	0	11	30294	11	0	16	0	16	-227920	21	0	16	7160590	25	92130	25	0	15	0	15	0	15	0	16	0	16	7090	25	128923	11	0	15	30294	11	0	16	0	16	1308810	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	3	1		96	3	1	2	1	2	1	4	1	1	1		96	34824	1	2	1		96		96		97	61500	1	3	9	20	5821485	6167580	0	0	2	1	2	1	2	1	0
2022	ES	13019	5	1	2022	1	1301901	1	1301901	1	17	1	1	1	85190	21	85190	21	85190	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	0	21	0	16	90970	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	5780	25	3	1	3	1	2	1		96	2	1	1	1	2	1	1	1	1	1	2	1		96	2	1	3	1	3	1	5	1	2	1	16000	1	29343	1	2	1		96		96	2	1		96	1	5	10	85190	85190	1	0	2	1	2	1	3	1	1
2022	ES	13021	5	1	2022	1	1302101	1	1302101	1	11	1	1	1	2955714	21	2955714	21	2955714	21	843828	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	-51740	21	0	16	3871660	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	883370	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	4	1	1	1	5	1	1	1		96	23564	1	2	1		96		96	2	1		96	1	5	10	2955714	3799542	0	0	2	1	2	1	2	1	0
2022	ES	13022	6	1	2022	1	1302201	1	1302201	1	10	1	1	1	1062420	21	1062420	21	-52000	21	577753	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	52000	11	0	16	0	16	0	11	0	16	1114420	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	52000	11	0	16	0	16	0	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	3	1	3	1		96	1	1	4	1	1	1	5	1	1	1		96	21247	1	2	1		96		96	2	1		96	1	6	10	1062420	1640173	0	0	3	1	2	1	3	1	1
2022	ES	13023	5	1	2022	1	1302301	1	1302301	1	12	1	1	1	411510	21	411510	21	411510	21	744924	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	52000	11	0	16	0	16	-92690	21	0	16	903530	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	52000	11	0	16	0	16	440020	25		96	3	1	2	1		96	2	1	1	1	1	1	1	1		97		97		96	1	1	4	1	1	1	2	1	1	1		96	19743	1	3	1		96	9	1	1	1		96	1	2	10	411510	1156434	1	0	3	1	3	1	3	1	1
2022	ES	13024	6	1	2022	1	1302401	1	1302401	1	10	1	1	1	1850130	21	-1116000	21	-1116000	21	751480	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	36000	11	1080000	16	0	16	0	11	0	16	2966130	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	36000	11	1080000	16	0	16	0	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	3	1	4	1		96	1	1	4	1	1	1	5	1	1	1		96	19677	1	1	1	1	1		96	2	1		96	1	2	10	1850130	2601610	0	0		96		96	2	1	0
2022	ES	13025	5	1	2022	1	1302501	1	1302503	1	8	1	3	1	4586250	21	4586250	21	2742490	21	470094	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	20000	11	0	16	0	16	-20640	21	0	16	5571280	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	20000	11	0	16	0	16	965030	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	3	1	1	1	5	1	1	1		96	20237	1	2	1		96		96	2	1		96	3	9	20	4586250	5056344	0	0	3	1	2	1	3	1	0
2022	ES	13026	5	1	2022	1	1302601	1	1302601	1	9	1	1	1	3632840	21	3513930	21	3513930	21	594584	56	0	11	0	11	0	11	0	11	0	16	0	16	630890	21	0	11	0	11	60000	11	600000	16	600000	16	305470	21	0	16	5922800	25	0	15	0	15	0	15	0	15	0	16	0	16	778890	25	0	11	0	15	60000	11	600000	16	600000	16	1629960	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	6	1		96	1	1	4	1	1	1	4	1	1	1		96	34153	1	2	1		96		96	2	1		96	1	2	10	3632840	4227424	0	0	2	1	3	1	3	1	0
2022	ES	13027	5	1	2022	1	1302701	1	1302701	1	10	1	6	1	1430870	21	200000	11	200000	11	0	56	0	11	0	11	1194870	21	36000	11	0	16	0	16	0	21	0	11	200000	11	0	11	0	16	0	16	0	21	0	16	1430870	25	0	15	0	15	1194870	25	36000	15	0	16	0	16	0	25	0	11	200000	15	0	11	0	16	0	16	0	25	3	1	2	1	1	1		96	2	1	2	1	2	1	1	1	1	1	1	1		96	2	1	4	1	3	1	5	1	2	1	29246	1	47058	1	3	1		96	9	1		97		96	6	13	33	1430870	1430870	1	1		96	1	1	3	1	1
2022	ES	13028	7	1	2022	1	1302801	1	1302802	1	9	1	2	1	3471010	21	2929390	21	327610	21	567340	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	53100	11	0	16	0	16	-60670	21	0	16	4076670	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	53100	11	0	16	0	16	552560	25		96	3	1	2	1		96	2	1	1	1	1	1	1	1	1	1	5	1		96	1	1	2	1	1	1	6	1	1	1		96	25620	1	2	1		96		96	3	1		96	2	7	15	3471010	4038350	0	0	3	1	2	1	2	1	0
2022	ES	13029	6	1	2022	1	1302901	1	1302901	1	4	1	2	1	2830220	21	1672760	21	1672760	21	891340	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	40000	11	0	16	0	16	9450	21	0	16	3512480	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	40000	11	0	16	0	16	642260	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	1	1	1	1	5	1	1	1		96	18981	1	2	1		96		96		97		96	2	8	15	2830220	3721560	0	0	2	1	2	1	1	1	0
2022	ES	13030	7	1	2022	1	1303001	1	1303001	1	9	1	4	1	6014390	21	6014390	21	6014390	21	711340	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	120000	11	0	11	35000	11	0	16	0	16	346750	21	0	16	8115870	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	120000	11	0	15	35000	11	0	16	0	16	2066480	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	2	1	2	1	5	1	1	1		96	23762	1	2	1		96		96	2	1	50000	1	4	12	21	6014390	6605730	0	0	2	1		96	3	1	0
2022	ES	13032	6	1	2022	1	1303201	1	1303201	1	7	1	1	1	1485079	21	1485079	21	-14420	21	603886	56	0	11	0	11	0	11	0	11	0	16	0	16	0	11	0	11	0	11	14420	11	0	16	0	16	0	11	0	16	1514930	25	0	15	0	15	0	15	0	15	0	16	0	16	0	15	0	11	0	15	14420	11	0	16	0	16	15430	25		96	3	1	2	1		96	1	1	1	1	2	1	1	1	1	1	1	1		96	3	1	3	1	1	1	2	1	1	1		96	20438	1	2	1		96		96	3	1		96	1	6	10	1485079	2088966	0	0	3	1	1	1	1	1	0
2022	ES	13033	5	1	2022	1	1303301	1	1303302	1	12	1	4	1	4017010	21	4017010	21	4017010	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-211640	21	0	16	4752740	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	735730	25	3	1	3	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	4	1	3	1	4	1	1	1	41246	1	56925	1	2	1		96		96	1	1		96	4	12	21	4017010	4017010	0	0	2	1	1	1	2	1	0
2022	ES	13034	6	1	2022	1	1303401	1	1303401	1	8	1	1	1	1859689	21	1859689	21	684409	51	702527	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	40400	11	0	16	0	16	55530	21	0	16	2027082	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	40400	11	0	16	0	16	126993	25		96	3	1	2	1		96	2	1	1	1	2	1	1	1	1	1	1	1		96	2	1	4	1	1	1	2	1	2	1		96	23272	1	2	1		96		96	1	1		96	1	5	10	1859689	2562216	0	0		96	2	1	2	1	0
2022	ES	13035	5	1	2022	1	1303501	1	1303501	1	8	1	1	1	503924	21	-32575	21	-32575	21	614094	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	0	16	0	16	0	11	0	16	536500	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	0	16	0	16	0	25		96	2	1	2	1		96	2	1	1	1	2	1	2	1	1	1	2	1		96	2	1	3	1	1	1	4	1	2	1		96	8635	1	2	1		96		96	3	1		96	1	2	10	503924	1118018	1	1	3	1		96	2	1	1
2022	ES	13037	7	1	2022	1	1303701	1	1303701	1	10	1	1	1	1462210	21	1462210	21	-12360	21	448784	56	101500	21	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	90000	11	0	16	0	16	23860	21	0	16	1669420	25	175440	25	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	90000	11	0	16	0	16	117210	25		96	3	1	2	1		96	2	1	1	1	2	1	3	1	3	1	3	1		96	2	1	4	1	1	1	4	1	1	1		96	26502	1	2	1		96		96	1	1		96	1	6	10	1462210	1910994	0	0	2	1	1	1	3	1	0
2022	ES	13039	6	1	2022	1		97	1303901	1	12	1	2	1	1731240	21	1731240	21	-40000	21	646499	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	40000	11	0	16	0	16	0	11	0	16	1771240	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	40000	11	0	16	0	16	0	25		96	3	1	2	1		96	2	1	1	1	1	1	3	1	3	1	4	1		96	1	1	2	1	1	1	5	1	1	1		96	26136	1	2	1		96		96	2	1		96	2	7	15	1731240	2377739	0	0	3	1	3	1	3	1	1
2022	ES	13040	7	1	2022	1	1304001	1	1304001	1	21	1	4	1	3666440	21	3645240	21	3645240	21	660269	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	203202	11	0	11	55000	11	0	16	0	16	99430	21	0	16	4264720	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	203202	11	0	15	55000	11	0	16	0	16	543280	25	3	1	3	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	5	1	2	1		96	57707	1	3	1		96	9	1	3	1	55000	1	4	12	23	3666440	4123506	0	1	3	1	3	1	3	1	0
2022	ES	13041	7	1	2022	1	1304101	1	1304103	1	15	1	3	1	2236296	21	2236296	21	2236296	21	532166	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	32575	11	144000	16	144000	16	-117860	21	0	16	2649269	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	32575	11	144000	16	144000	16	236396	25		96	3	1	2	1	3	1	2	1	1	1	2	1	2	1	1	1	4	1	2	1	1	1	3	1	1	1	3	1	2	1		96	21449	1	2	1		96		96		97		96	3	11	18	2236296	2768463	0	0	3	1		96	2	1	0
2022	ES	13042	5	1	2022	1	1304202	1	1304202	1	10	1	2	1	3591856	21	3591856	21	1280266	21	646499	56	371960	21	0	11	0	11	0	11	0	16	0	16	551520	21	0	11	0	11	43138	11	0	16	0	16	134900	21	0	16	3954615	25	371960	25	0	15	0	15	0	15	0	16	0	16	680880	25	0	11	0	15	43138	11	0	16	0	16	319620	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	4	1		96	1	1	1	1	1	1	4	1	1	1		96	23234	1	2	1		96		96		97		96	2	7	15	3591856	4238355	0	0	2	1		97	2	1	0
2022	ES	13043	6	1	2022	1	1304301	1	1304302	1	9	1	2	1	3015180	21	2801900	21	102680	21	614549	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	105000	11	0	16	0	16	-5410	21	0	16	3426530	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	105000	11	0	16	0	16	306350	25		96	3	1	2	1		96	2	1	2	1	2	1	2	1	1	1	3	1		96	3	1	1	1	1	1	4	1	1	1		96	27240	1	2	1		96		96	2	1		96	2	7	15	3015180	3629729	0	0	3	1	3	1	3	1	0
2022	ES	13044	6	1	2022	1	1304401	1	1304402	1	11	1	6	1	4367620	21	4108150	21	2676530	21	646499	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	81603	11	0	11	58500	11	0	16	0	16	-15000	21	0	16	5177690	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	81603	11	0	15	58500	11	0	16	0	16	751570	25	3	1	3	1	2	1		96	2	1	1	1	2	1	3	1	1	1	2	1		96	2	1	1	1	2	1	6	1	1	1		96	36052	1	2	1		96		96	3	1	56600	1	6	14	31	4367620	4932515	0	0	3	1		96	2	1	0
2022	ES	13047	5	1	2022	1	1304701	1	1304702	1	8	1	3	1	4057460	21	4057460	21	4057460	21	656549	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	72000	11	0	11	58500	11	0	16	0	16	-39430	21	0	16	5028560	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	72000	11	0	15	58500	11	0	16	0	16	912600	25	3	1	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	1	1	2	1	7	1	1	1		96	39585	1	2	1		96		96	2	1	50000	1	3	11	20	4057460	4642009	0	0		96		96	3	1	0
2022	ES	13049	6	1	2022	1	1304901	1	1304901	1	10	1	4	1	10018807	21	9797440	21	7277190	21	855749	56	76300	21	0	11	0	11	0	11	0	16	0	16	912470	21	0	11	0	11	140000	11	0	16	0	16	-102710	21	0	16	12796897	25	76300	25	0	15	0	15	0	15	0	16	0	16	1126570	25	0	11	0	15	140000	11	0	16	0	16	2638090	25		96	3	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	5	1	2	1	1	1	1	1	1	1	5	1	1	1		96	69710	1	2	1		96		96	2	1		96	4	9	25	10018807	10874557	0	0	3	1	1	1	3	1	0
2022	ES	13050	6	1	2022	1	1305001	1	1305002	1	12	1	4	1	4821891	21	4821891	21	4821891	21	1170576	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	140400	11	0	11	43138	11	120000	16	0	16	87340	21	25000	16	6364390	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	140400	11	0	15	43138	11	120000	16	0	16	1379360	25	3	1	3	1	2	1		96	1	1	1	1	2	1	1	1	1	1	3	1		96	3	1	1	1	2	1	8	1	1	1		96	34274	1	2	1		96		96		97	90000	1	4	12	21	4821891	5852068	0	0		96	2	1	2	1	0
2022	ES	13051	5	1	2022	1	1305101	1	1305102	1	15	1	2	1	5187120	21	3128460	21	3128460	21	646499	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	36000	11	0	11	120000	11	80000	16	0	16	318110	21	0	16	7483720	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	36000	11	0	15	120000	11	80000	16	0	16	2096600	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	1	1	2	1	8	1	1	1		96	27457	1	2	1		96		96	1	1	37500	1	2	8	15	5187120	5797619	0	0	3	1		96	2	1	0
2022	ES	13054	6	1	2022	1	1305401	1	1305402	1	23	1	2	1	2361330	21	2361330	21	485690	21	501915	56	90000	11	0	11	0	11	0	11	0	16	0	16	83840	21	0	11	0	11	51000	11	0	16	0	16	-51310	21	9000	16	2412060	25	90000	15	0	15	0	15	0	15	0	16	0	16	103370	25	0	11	0	15	51000	11	0	16	0	16	-270	25		96	3	1	2	1		96	2	1	1	1	1	1	3	1	3	1	4	1		96	1	1	1	1	1	1	5	1	1	1		96	16899	1	1	1	6	1		96	3	1		96	2	7	15	2361330	2863245	0	0	2	1		96	3	1	0
2022	ES	13055	5	1	2022	1	1305501	1	1305501	1	22	1	2	1	1521460	21	1521460	21	1521460	21	0	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	0	11	180000	16	180000	16	-126290	21	0	16	1865560	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	0	11	180000	16	180000	16	164100	25	3	1	2	1	2	1		96	2	1	2	1	2	1	2	1	1	1	1	1		96	2	1	3	1	3	1	4	1	2	1	30000	1	41127	1	2	1		96		96	2	1		96	2	10	15	1521460	1521460	0	1	3	1	1	1	2	1	1
2022	ES	13056	7	1	2022	1	1305601	1	1305602	1	12	1	4	1	3048005	21	2944925	21	2944925	21	475018	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	30294	11	0	16	0	16	-142970	21	0	16	3851910	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	30294	11	0	16	0	16	773610	25		96	3	1	2	1		96	2	1	1	1	1	1	3	1	3	1	5	1		96	3	1	1	1	1	1	4	1	1	1		96	19818	1		97		97		97		97		96	4	12	25	3048005	3523024	0	0		97		97		97	0
2022	ES	13057	7	1	2022	1	1305701	1	1305701	1	10	1	1	1	1448344	21	1448344	21	1448344	21	435958	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	24855	11	0	16	0	16	0	11	0	16	1723510	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	24855	11	0	16	0	16	250310	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	5	1		96	1	1	4	1	1	1	4	1	1	1		96	19166	1	2	1		96		96		97		96	1	2	10	1448344	1884302	0	0	3	1		96	3	1	0
2022	ES	13058	7	1	2022	1	1305801	1	1305802	1	21	1	5	1	1975364	21	1905470	21	1905470	21	0	56	0	11	0	11	10740	21	0	11	0	16	0	16	0	21	0	11	0	11	0	11	0	16	0	16	-209300	21	0	16	1976874	25	0	15	0	15	10740	25	0	15	0	16	0	16	0	25	0	11	0	15	0	11	0	16	0	16	1510	25	3	1	3	1	1	1		96	2	1	1	1	2	1	1	1	1	1	3	1	1	1	2	1	4	1	3	1	7	1	1	1	38500	1	78327	1	1	1	7	1		96		97		96	5	13	24	1975364	1975364	1	0	1	1	1	1	2	1	1
2022	ES	13060	6	1	2022	1	1306001	1	1306001	1	33	1	4	1	5701086	21	5669266	21	5669266	21	455481	56	368480	21	0	11	0	11	0	11	0	16	0	16	840	21	86158	11	0	11	30300	11	134093	56	0	16	-211870	21	0	16	7270570	25	368480	25	0	15	0	15	0	15	0	16	0	16	1030	25	86158	11	0	15	30300	11	134093	56	0	16	1405090	25	3	1	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1	2	1	3	1	3	1	2	1	5	1	1	1		96	36782	1	2	1		96		96	2	1	41100	1	4	12	21	5701086	6070408	0	0	2	1	2	1	2	1	0
2022	ES	16172	6	1	2022	1	1617201	1	1617201	1	13	1	3	1	6092160	21	4692160	21	4692160	21	711340	56	175280	21	1400000	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	5000	11	0	16	0	16	-135110	21	60000	16	7081240	25	175280	25	1400000	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	5000	11	0	16	0	16	984080	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	1	1	1	1	6	1	1	1		96	87137	1	2	1		96		96	2	1		96	3	11	18	6092160	6803500	0	0	3	1	3	1	3	1	0
2022	ES	16173	5	1	2022	1	1617302	1	1617301	1	10	1	2	1	3099430	21	2854970	21	-400380	11	531340	56	0	11	0	11	0	11	0	11	0	16	0	16	35430	21	0	11	0	11	35000	11	0	16	0	16	127270	21	0	16	3799990	25	0	15	0	15	0	15	0	15	0	16	0	16	43740	25	0	11	0	15	35000	11	0	16	0	16	665560	25		96	3	1	2	1		96	1	1	1	1	1	1	3	1	1	1	5	1		96	1	1	1	1	1	1	6	1	1	1		96	26220	1	1	1	1	1		96	2	1		96	2	7	15	3099430	3630770	0	0	2	1	2	1	3	1	0
2022	ES	16174	5	1	2022	1	1617401	1	1617401	1	10	1	2	1	5235100	21	5235100	21	5235100	21	621340	56	0	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	22500	11	0	16	0	16	28970	21	100000	16	6895600	25	0	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	22500	11	0	16	0	16	1638000	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	6	1		96	1	1	1	1	1	1	8	1	1	1		96	33085	1	2	1		96		96	2	1		96	2	8	15	5235100	5856440	0	0	3	1	3	1	2	1	0
2022	ES	16175	6	1	2022	1	1617501	1	1617502	1		97	4	1	6240080	21	6240080	21	6240080	21	603340	56	0	11	0	11	0	11	0	11	0	16	0	16	133040	21	0	11	0	11	31500	11	0	16	0	16	898330	21	0	16	8690760	25	0	15	0	15	0	15	0	15	0	16	0	16	164300	25	0	11	0	15	31500	11	0	16	0	16	2419180	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	5	1		96	1	1	2	1	1	1	7	1	1	1		96	51439	1	2	1		96		96	2	1		96	4	12	25	6240080	6843420	0	0	2	1	2	1	3	1	0
2022	ES	16176	7	1	2022	1	1617601	1	1617601	1	10	1	2	1	941865	21	941865	21	941865	21	501915	56	0	11	0	11	0	11	0	11	240000	16	240000	16	0	21	0	11	0	11	30294	11	0	16	0	16	0	21	0	16	1021800	25	0	15	0	15	0	15	0	15	240000	16	240000	16	0	25	0	11	0	15	30294	11	0	16	0	16	49640	25		96	3	1	2	1		96	2	1	1	1	2	1	3	1	1	1	3	1		96	1	1	2	1	1	1	6	1	1	1		96	11351	1	2	1		96		96	2	1		96	2	10	13	941865	1443780	1	0	3	1		96	3	1	1
2022	ES	16177	5	1	2022	1	1617701	1	1617702	1	25	1	2	1	5442290	21	5442290	21	2468660	21	567340	56	62000	11	0	11	0	11	0	11	0	16	0	16	0	21	0	11	0	11	36000	11	0	16	0	16	-16800	21	0	16	6214970	25	75000	15	0	15	0	15	0	15	0	16	0	16	0	25	0	11	0	15	36000	11	0	16	0	16	736680	25		96	3	1	2	1		96	1	1	1	1	1	1	1	1	1	1	4	1		96	1	1	2	1	1	1	6	1	1	1		96	46070	1	2	1		96		96	2	1		96	2	7	15	5442290	6009630	0	0	3	1	2	1	2	1	0
