HB010	HB020	HB030	HB050	HB050_F	HB060	HB060_F	HB070	HB070_F	HB080	HB080_F	HB090	HB090_F	HB100	HB100_F	HY020	HY020_F	HY022	HY022_F	HY023	HY023_F	HY030N	HY030N_F	HY040N	HY040N_F	HY050N	HY050N_F	HY060N	HY060N_F	HY070N	HY070N_F	HY080N	HY080N_F	HY081N	HY081N_F	HY090N	HY090N_F	HY100N	HY100N_F	HY110N	HY110N_F	HY120N	HY120N_F	HY130N	HY130N_F	HY131N	HY131N_F	HY145N	HY145N_F	HY170N	HY170N_F	HY010	HY010_F	HY040G	HY040G_F	HY050G	HY050G_F	HY060G	HY060G_F	HY070G	HY070G_F	HY080G	HY080G_F	HY081G	HY081G_F	HY090G	HY090G_F	HY100G	HY100G_F	HY110G	HY110G_F	HY120G	HY120G_F	HY130G	HY130G_F	HY131G	HY131G_F	HY140G	HY140G_F	HS011	HS011_F	HS021	HS021_F	HS031	HS031_F	HS040	HS040_F	HS050	HS050_F	HS060	HS060_F	HS070	HS070_F	HS080	HS080_F	HS090	HS090_F	HS100	HS100_F	HS110	HS110_F	HS120	HS120_F	HS130	HS130_F	HS140	HS140_F	HS150	HS150_F	HS160	HS160_F	HS170	HS170_F	HS180	HS180_F	HS190	HS190_F	HH010	HH010_F	HH021	HH021_F	HH030	HH030_F	HH031	HH031_F	HH040	HH040_F	HH050	HH050_F	HH060	HH060_F	HH061	HH061_F	HH070	HH070_F	HH081	HH081_F	HH091	HH091_F	H39A_U	H39B_U	H38A_U	CUOTAHIP	CUOTAHIP_F	HX040	HX060	HX240	VHRENTAA	VHRENTAAIA	VHPOBREZA	POBRECAT	VHMATDEP	HD080	HD080_F
2018	ES	5377	10	01	2018	01	537701	01	537701	01	537702	01	12	01	4288220	10100	4168220	10100	4168220	10100	794463	01	0	0	0	0	0	0	0	0	0	0	0	0	20940	110100	0	0	0	0	0	0	0	0	0	0	-87950	110100	0	0	5644110	22100	0	0	0	0	0	0	0	0	0	0	0	0	25810	40100	0	0	0	0	0	0	0	0	0	0	1355890	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	1	01		96	2	01	1	01	1	01	1	01	4	01	1	01	5	01	1997	01	2	01	1	01		96	100000	01	21947	01	1	01	1	01	06	06	96		96	4	12	2.5	4288220	5082683	0	0	0	1	01
2018	ES	5378	10	01	2018	01	537801	01	537801	01	537802	01	25	01	4844740	10100	4844740	10100	4844740	10100	872223	01	0	0	0	0	0	0	0	0	0	0	0	0	4440	110100	0	0	0	0	0	0	20000	110100	0	0	-46640	110100	0	0	6354950	20100	0	0	0	0	0	0	0	0	0	0	0	0	6260	40100	0	0	0	0	0	0	20000	10100	0	0	1490210	1100		96	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	200000	01	1	01	1	01	2	01	1	01	2	01	1	01	4	01	1	01	6	01	1989	01	2	01	1	01		96	120000	01	23322	01	1	01	1	01	96	96	96		96	3	11	2	4844740	5716963	0	0	0	1	01
2018	ES	5379	11	01	2018	01	537901	01	537902	01		96	11	01	3853360	10100	3853360	10100	3853360	10100	724863	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123000	110100	0	0	0	0	0	0	0	0	-135250	110100	0	0	5115370	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123000	10100	0	0	0	0	0	0	0	0	1262010	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	2	01	2	01	26000	01	1	01	1	01	2	01	2	01	2	01	1	01	4	01	2	01	5	01	1995	01	2	01	1	01		96	80000	01	40447	01	1	01	1	01	06	06	96	500	01	3	09	2	3853360	4455223	0	0	0	3	01
2018	ES	5380	11	01	2018	01	538001	01	538001	01		96	24	01	5707990	10100	5707990	10100	5707990	10100	783541	01	740150	110100	0	0	0	0	0	0	0	0	0	0	12130	110100	36000	110100	0	0	0	0	0	0	0	0	-47110	110100	0	0	7099560	20100	740150	40100	0	0	0	0	0	0	0	0	0	0	14970	40100	36000	10100	0	0	0	0	0	0	0	0	1391570	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	240000	01	1	01	1	01	2	01	1	01	1	01	1	01	4	01	2	01	6	01	2006	01	2	01	1	01		96	80000	01	27572	01	1	01	1	01	96	96	96	570	01	3	11	1.8	5707990	6455531	0	0	0	1	01
2018	ES	5382	11	01	2018	01	538202	01	538202	01		96	14	01	5495320	10100	5495320	10100	5495320	10100	824581	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	110100	0	0	0	0	60000	110100	0	0	-65160	110100	0	0	6986360	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300000	10100	0	0	0	0	60000	10100	0	0	1431040	1100	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	4	01	250000	01	2	01	2	01	2	01	2	01	2	01	1	01	4	01	2	01	4	01	2005	01	2	01	1	01		96	90000	01	52170	01	1	01	1	01	96	96	96	708	01	4	14	2.5	5495320	6019901	0	0	0	3	01
2018	ES	5384	11	01	2018	01	538401	01	538401	01		96	14	01	1459050	10100	1459050	10100	1459050	10100	166193	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36000	110100	0	0	90340	110100	0	0	1738490	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36000	10100	0	0	243440	1100	3	01	3	01	3	01	1	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	2	01	150000	01	1	01	2	01	2	01	2	01	2	01	2	01	4	01	4	01	3	01	2013	01	2	01	1	01	42500	01	60000	01	51314	01	1	01	1	01	06	06	96		96	2	10	1.5	1459050	1625243	0	1	0	2	01
2018	ES	5386	11	01	2018	01	538601	01	538601	01		96	12	01	1797420	10100	923230	10100	664720	10100	641184	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101870	110100	0	0	2081660	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284240	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	120000	01	2	01		96	2	01	2	01	2	01	1	01	4	01	1	01	4	01	1978	01	2	01	1	01		96	85000	01	21031	01	1	01	1	01	96	96	96		96	1	02	1	1797420	2438604	0	0	0	1	01
2018	ES	5387	11	01	2018	01	538701	01	538701	01		96	24	01	3608510	10100	3608510	10100	3608510	10100	796863	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402000	110100	0	0	0	0	0	0	0	0	-42350	110100	0	0	4413360	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402000	10100	0	0	0	0	0	0	0	0	804850	1100	3	01	3	01	3	01	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	2	01	300000	01	1	01	1	01	2	01	2	01	1	01	1	01	4	01	2	01	5	01	1998	01	2	01	1	01		96	100000	01	57672	01	1	01	1	01	06	06	96	500	01	3	11	1.8	3608510	4003373	0	0	0	2	01
2018	ES	5388	11	01	2018	01	538801	01	538801	01		96	22	01	0	0	0	0	0	0	792729	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	180000	01	1	01		96	2	01	2	01	1	01	2	01	4	01	1	01	3	01	2004	01	2	01	1	01		96	85000	01	21114	01	1	01	1	01	06	06	96		96	3	10	1.6	0	792729	1	1	0	1	01
2018	ES	5389	12	01	2018	01	538901	01	538901	01		96	18	01	2565400	10100	2565400	10100	363490	10100	871263	01	0	0	0	0	0	0	0	0	0	0	0	0	405600	110100	0	0	0	0	0	0	0	0	0	0	-97820	110100	0	0	2881530	20100	0	0	0	0	0	0	0	0	0	0	0	0	494820	40100	0	0	0	0	0	0	0	0	0	0	316130	1100		96	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	180000	01	1	01		96	2	01	1	01	1	01	1	01	4	01	1	01	5	01	1991	01	2	01	1	01		96	120000	01	34572	01	1	01	1	01	06	06	96		96	3	09	2	2565400	3436663	0	0	0	3	01
2018	ES	5391	10	01	2018	01	539102	01	539101	01	539102	01	13	01	2125520	10100	2125520	10100	2125520	10100	820141	01	0	0	0	0	0	0	0	0	0	0	0	0	1430	110100	0	0	0	0	0	0	0	0	0	0	-74910	110100	0	0	2738630	20100	0	0	0	0	0	0	0	0	0	0	0	0	2950	40100	0	0	0	0	0	0	0	0	0	0	613110	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	300000	01	1	01		96	1	01	1	01	2	01	2	01	4	01	1	01	4	01	2002	01	2	01	1	01		96	85000	01	26447	01	1	01	1	01	06	06	96		96	4	12	2.1	2125520	2945661	0	1	0	1	01
2018	ES	5392	01	01	2019	01	539201	01	539201	01		96	18	01	3029690	10100	3029690	10100	3029690	10100	771984	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92600	110100	0	0	4201510	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171820	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	6	01	1985	01	2	01	1	01		96	120000	01	18635	01	1	01	1	01	96	96	96		96	1	05	1	3029690	3801674	0	0	0	1	01
2018	ES	5393	11	01	2018	01	539301	01	539301	01		96	12	01	1119140	10100	1119140	10100	0	0	734463	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119140	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	4	01	100000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	2000	01	2	01	1	01		96	80000	01	17656	01	1	01	1	01	96	96	96		96	1	06	1	1119140	1853603	0	0	0	1	01
2018	ES	5394	11	01	2018	01	539401	01	539401	01		96	19	01	720000	10100	0	0	0	0	697193	01	0	0	0	0	720000	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720000	20100	0	0	0	0	720000	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		96	1	01		96	2	01	2	01	2	01	1	01	2	01	3	01	1	01	3	01	1	01	90000	01	1	01		96	2	01	1	01	2	01	2	01	4	01	5	01	3	01	2008	01	2	01	2	01		96	70000	01	15031	01	1	01	1	01	01	06	01		96	1	02	1	720000	1417193	1	1	1	2	01
2018	ES	5396	10	01	2018	01		97	539601	01	539602	01	20	01	3257560	10100	3257560	10100	3257560	10100	600063	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44940	110100	0	0	3943080	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	685520	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1997	01	2	01	1	01		96	50000	01	22664	01	1	01	1	01	06	06	96		96	3	11	1.8	3257560	3857623	0	0	0	1	01
2018	ES	5398	11	01	2018	01	539802	01	539803	01	539802	01	15	01	1870930	10100	1870930	10100	1870930	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33730	110100	0	0	2371620	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500690	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	2	01	1	01	2	01	3	01	250000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	4	01	2017	01	1	01	2	01	60000	01		96	80364	01	1	01	1	01	06	06	06		96	3	11	1.8	1870930	1870930	0	1	1	2	01
2018	ES	5399	01	01	2019	01	539902	01	539901	01	539902	01	12	01	3550731	12056	3550731	12056	1779111	12012	631584	01	275410	110100	0	0	0	0	0	0	0	0	0	0	3630	110100	0	0	0	0	0	0	0	0	0	0	60860	110100	0	0	3894116	32056	275410	40100	0	0	0	0	0	0	0	0	0	0	4490	40100	0	0	0	0	0	0	0	0	0	0	343384	1057		96	3	01		96	1	01	1	01	2	01	1	01	1	01	3	01	1	01	1	01	4	01	120000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	6	01	1970	01	2	01	1	01		96	80000	01	17239	01	1	01	1	01	96	96	96		96	2	07	1.5	3550731	4182315	0	0	0	1	01
2018	ES	5402	11	01	2018	01	540202	01	540202	01	540201	01	12	01	2525850	10100	2525850	10100	2525850	10100	550575	01	0	0	0	0	0	0	0	0	0	0	0	0	590	110100	0	0	0	0	0	0	0	0	0	0	-220410	110100	0	0	2835680	20100	0	0	0	0	0	0	0	0	0	0	0	0	690	40100	0	0	0	0	0	0	0	0	0	0	309830	1100		96	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	300000	01	1	01		96	2	01	2	01	1	01	1	01	4	01	1	01	4	01	1980	01	2	01	1	01		96	70000	01	30656	01	1	01	1	01	06	06	96		96	4	12	2.3	2525850	3076425	0	0	0	1	01
2018	ES	5403	10	01	2018	01	540301	01	540301	01	540302	01	6	01	7694680	12095	7519470	12095	7519470	12095	563175	01	0	0	0	0	0	0	0	0	0	0	0	0	86200	110100	0	0	0	0	0	0	0	0	0	0	-99820	110100	0	0	10065880	22096	0	0	0	0	0	0	0	0	0	0	0	0	106830	40100	0	0	0	0	0	0	0	0	0	0	2371200	1098		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	6	01	200000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1983	01	2	01	1	01		96	80000	01	28831	01	1	01	1	01	96	96	96		96	4	09	2.5	7694680	8257855	0	0	0	1	01
2018	ES	5404	10	01	2018	01	540402	01	540401	01	540402	01	11	01	4161030	10100	4161030	10100	831420	10100	581175	01	559530	110100	0	0	0	0	0	0	0	0	0	0	41190	110100	0	0	0	0	0	0	0	0	0	0	-230700	110100	0	0	4181820	20100	559530	40100	0	0	0	0	0	0	0	0	0	0	50840	40100	0	0	0	0	0	0	0	0	0	0	20790	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	1	01	4	01	300000	01	1	01		96	1	01	2	01	2	01	1	01	4	01	1	01	4	01	1970	01	2	01	1	01		96	80000	01	26547	01	1	01	1	01	96	96	96		96	2	07	1.5	4161030	4742205	0	0	0	1	01
2018	ES	5406	10	01	2018	01	540601	01	540601	01		96	8	01	1825790	10100	1825790	10100	1825790	10100	413393	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59250	110100	0	0	2184360	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358570	1100	3	01	3	01		96	2	01	1	01	2	01	1	01	1	01	1	01	1	01	3	01	5	01	120000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	4	01	2	01	2018	01	2	01	1	01	24900	01	70000	01	31889	01	1	01	1	01	96	96	96		96	1	05	1	1825790	2239183	0	0	0	1	01
2018	ES	5407	10	01	2018	01	540701	01	540701	01	540702	01	8	01	7894230	10100	7894230	10100	7894230	10100	940141	01	402160	110100	0	0	0	0	0	0	0	0	0	0	0	0	826006	110100	0	0	0	0	0	0	0	0	-180980	110100	0	0	10700040	20100	472300	40100	0	0	0	0	0	0	0	0	0	0	0	0	826006	10100	0	0	0	0	0	0	0	0	2805810	1100	3	01	3	01	3	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	400000	01	2	01	2	01	2	01	2	01	2	01	2	01	4	01	2	01	6	01	2017	01	2	01	1	01		96	120000	01	91045	01	1	01	1	01	96	96	96	1250	01	4	12	2.1	7894230	8008364	0	0	0	1	01
2018	ES	5408	10	01	2018	01	540801	01	540801	01		96	8	01	1866950	10100	1866950	10100	455890	10100	1089489	01	0	0	0	0	0	0	0	0	360000	110100	0	0	0	0	72088	110100	0	0	0	0	0	0	0	0	-95890	110100	0	0	1885960	20100	0	0	0	0	0	0	0	0	360000	10100	0	0	0	0	72088	10100	0	0	0	0	0	0	0	0	19010	1100	2	01	3	01	2	01	2	01	1	01	2	01	1	01	1	01	2	01	1	01	3	01	1	01	150000	01	1	01	1	01	2	01	2	01	2	01	2	01	4	01	2	01	4	01	2005	01	2	01	1	01		96	170000	01	29101	01	1	01	1	01	01	06	96	500	01	1	06	1	1866950	2884351	0	0	0	2	01
2018	ES	5409	10	01	2018	01	540901	01	540901	01		96	7	01	3084280	10100	3084280	10100	685600	10100	714185	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-685600	110100	0	0	2876120	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-208160	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	2004	01	2	01	1	01		96		97	12586	01	1	01	1	01	96	96	96		96	1	03	1	3084280	3798465	0	0	0	1	01
2018	ES	5410	10	01	2018	01	541002	01	541002	01	541001	01	9	01	3582870	10100	3582870	10100	3582870	10100	751630	01	0	0	0	0	0	0	0	0	0	0	0	0	2700	110100	108132	110100	0	0	0	0	0	0	0	0	-664310	110100	0	0	3738680	20100	0	0	0	0	0	0	0	0	0	0	0	0	3340	40100	108132	10100	0	0	0	0	0	0	0	0	155810	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	300000	01	2	01		96	1	01	2	01	2	01	2	01	4	01	2	01	5	01	2008	01	2	01	1	01		96		97	40633	01	1	01	1	01	06	06	96	750	01	2	08	1.5	3582870	4226368	0	0	0	1	01
2018	ES	5411	10	01	2018	01	541101	01	541101	01		96	8	01	1275300	10100	1275300	10100	4340	10100	516375	01	0	0	0	0	0	0	0	0	0	0	0	0	4340	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1276320	20100	0	0	0	0	0	0	0	0	0	0	0	0	5360	40100	0	0	0	0	0	0	0	0	0	0	1020	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	3	01	3	01	120000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	4	01	1978	01	2	01	1	01		96	65000	01	17022	01	1	01	1	01	06	06	96		96	1	06	1	1275300	1791675	0	0	0	1	01
2018	ES	5413	10	01	2018	01	541302	01	541301	01	541302	01	9	01	0	0	0	0	0	0	735593	01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47520	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47520	10100	0	0	0	0	0	0	0	0	0	0	3	01	3	01	3	01	2	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	5	01	300000	01	2	01		96	2	01	1	01	2	01	2	01	4	01	2	01	3	01	2001	01	2	01	1	01		96	80000	01	27574	01	1	01	1	01	96	96	96	680	01	2	07	1.5	0	688073	1	1	0	3	01
2018	ES	5414	10	01	2018	01	541401	01	541401	01		96	10	01	2814150	10100	422280	10100	422280	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	710	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2814300	20100	0	0	0	0	0	0	0	0	0	0	0	0	860	40100	0	0	0	0	0	0	0	0	0	0	150	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	3	01	1	01	3	01	2	01	4	01	100000	01	2	01		96	2	01	1	01	2	01	2	01	4	01	3	01	2	01	2015	01	1	01	1	01	43000	01		96	47614	01	1	01	1	01	96	96	96		96	1	02	1	2814150	2814150	0	0	0	1	01
2018	ES	5415	09	01	2018	01	541501	01	541501	01		96	5	01	1581260	10100	1581260	10100	38910	10100	593784	01	0	0	0	0	0	0	0	0	0	0	0	0	38910	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1746670	20100	0	0	0	0	0	0	0	0	0	0	0	0	48040	40100	0	0	0	0	0	0	0	0	0	0	165410	1100		96	3	01		96	1	01	1	01	2	01	1	01	1	01	3	01	1	01	3	01	4	01	80000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	1	01	5	01	1970	01	2	01	1	01		96	70000	01	19197	01	1	01	1	01	96	96	96		96	1	06	1	1581260	2175044	0	0	0	1	01
2018	ES	5416	09	01	2018	01	541601	01	541601	01		96	7	01	2669920	10100	2592000	10100	2592000	10100	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-38380	110100	0	0	2922730	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252810	1100	3	01	3	01		96	1	01	1	01	2	01	1	01	1	01	1	01	1	01	1	01	4	01	120000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	6	01	2014	01	2	01	1	01	69174	01		96	83864	01	1	01	1	01	96	96	96		96	3	11	1.8	2669920	2669920	0	0	0	1	01
2018	ES	5418	09	01	2018	01	541801	01	541801	01		96	6	01	2623220	10100	2623220	10100	0	0	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2623220	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	01	3	01		96	1	01	1	01	1	01	1	01	3	01	3	01	1	01	1	01	5	01	300000	01	1	01		96	2	01	2	01	2	01	1	01	4	01	3	01	4	01	1998	01	2	01	1	01	90000	01		96	105364	01	1	01	1	01	96	96	96		96	2	07	1.5	2623220	2623220	0	0	0	1	01
2018	ES	5419	01	01	2019	01	541901	01	541902	01	541901	01	10	01	4978517	12000	4978517	12000	4978517	12000	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40002	112000	0	0	6418456	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1439939	1000	3	01	3	01		96	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	350000	01	1	01		96	2	01	2	01	2	01	2	01	3	01	3	01	4	01	2017	01	2	01	1	01	85000	01		96	100531	01	1	01	1	01	01	06	96		96	3	11	1.8	4978517	4978517	0	0	0	1	01
2018	ES	5421	01	01	2019	01	542101	01	542101	01		96	8	01	5039550	10100	5039550	10100	3452840	10100	547730	01	0	0	0	0	0	0	0	0	0	0	0	0	740	110100	0	0	0	0	0	0	0	0	0	0	575070	110100	0	0	6773940	20100	0	0	0	0	0	0	0	0	0	0	0	0	880	40100	0	0	0	0	0	0	0	0	0	0	1734390	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	100000	01	2	01		96	2	01	2	01	2	01	2	01	3	01	1	01	6	01	1981	01	2	01	1	01		96	90000	01	22868	01	1	01	1	01	96	96	96		96	1	03	1	5039550	5587280	0	0	0	1	01
2018	ES	5422	01	01	2019	01	542202	01	542202	01		96	5	01	4571870	10100	2145200	10100	1246420	10100	745092	01	0	0	0	0	0	0	0	0	0	0	0	0	17180	110100	0	0	0	0	0	0	0	0	0	0	-3920	110100	0	0	4738150	20100	0	0	0	0	0	0	0	0	0	0	0	0	21210	40100	0	0	0	0	0	0	0	0	0	0	166280	1100		96	3	01	3	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	2	01	250000	01	1	01	1	01	2	01	2	01	2	01	2	01	3	01	1	01	6	01	1988	01	2	01	1	01		96	100000	01	28531	01	1	01	1	01	06	06	96		96	2	08	1.5	4571870	5316962	0	0	0	2	01
2018	ES	5423	09	01	2018	01	542301	01	542301	01		96	3	01	1043060	10100	1043060	10100	433010	10100	814141	01	318440	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-114570	110100	0	0	1042980	20100	432930	40100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	3	01	1	01	3	01	5	01	70000	01	2	01		96	2	01	2	01	2	01	2	01	4	01	5	01	5	01	2017	01	2	01	1	01		96	80000	01	14364	01	1	01	1	01	96	96	96		96	1	06	1	1043060	1857201	0	1	0	1	01
2018	ES	5424	10	01	2018	01	542401	01	542401	01		96	46	01	1785270	10100	1443860	10100	1443860	10100	0	00	0	0	0	0	322090	110100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-32600	110100	0	0	1978580	20100	0	0	0	0	322090	10100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193310	1100	3	01	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	4	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	6	01	2008	01	2	01	1	01	84174	01		96	94114	01	1	01	1	01	96	96	96		96	3	11	1.8	1785270	1785270	0	1	0	1	01
2018	ES	5425	10	01	2018	01	542501	01	542501	01		96	21	01	6188502	12092	5970022	12092	4593472	12089	0	00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481240	110100	0	0	7683708	32093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1495206	1097	3	01	3	01		96	2	01	2	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	180000	01	1	01		96	2	01	2	01	2	01	2	01	4	01	3	01	6	01	2002	01	2	01	2	01	79174	01		96	97364	01	1	01	1	01	96	96	06		96	5	14	2.8	6188502	6188502	0	0	0	1	01
2018	ES	5426	09	01	2018	01	542601	01	542601	01	542602	01	30	01	1808520	10100	1808520	10100	1808520	10100	607130	01	0	0	0	0	0	0	0	0	0	0	0	0	2150	110100	0	0	0	0	0	0	0	0	0	0	-67510	110100	0	0	2144950	20100	0	0	0	0	0	0	0	0	0	0	0	0	3470	40100	0	0	0	0	0	0	0	0	0	0	336430	1100		96	3	01		96	1	01	1	01	1	01	1	01	1	01	1	01	1	01	1	01	5	01	150000	01	1	01		96	2	01	2	01	2	01	2	01	2	01	1	01	6	01	1980	01	2	01	1	01		96	100000	01	20528	01	1	01	1	01	96	96	96		96	2	08	1.5	1808520	2415650	0	0	0	1	01
2018	ES	5429	10	01	2018	01	542901	01	542901	01		96	9	01	587170	10100	81740	10100	81740	10100	701529	01	0	0	0	0	0	0	0	0	0	0	0	0	66160	110100	0	0	0	0	0	0	0	0	0	0	-15580	110100	0	0	590970	20100	0	0	0	0	0	0	0	0	0	0	0	0	81680	40100	0	0	0	0	0	0	0	0	0	0	3800	1100		96	3	01		96	2	01	1	01	2	01	1	01	1	01	2	01	1	01	2	01	1	01	100000	01	1	01		96	2	01	1	01	1	01	2	01	4	01	1	01	4	01	2003	01	2	01	2	01		96	60000	01	14947	01	1	01	1	01	01	06	06		96	1	05	1	587170	1288699	1	1	1	2	01
